clip,offset_s,survival,mean_survival_s,n,window_s
CMU_122_122_03_poses_120_jpos,8.0,1.0,0.04,8,0.04
CMU_122_122_03_poses_120_jpos,mean,0.6607,,56,3.0
GRAB_s3_waterbottle_pick_all,0.0,1.0,3.0,8,3.0
GRAB_s3_waterbottle_pick_all,1.0,1.0,3.0,8,3.0
GRAB_s3_waterbottle_pick_all,2.0,1.0,3.0,8,3.0
GRAB_s3_waterbottle_pick_all,3.0,1.0,3.0,8,3.0
GRAB_s3_waterbottle_pick_all,4.0,1.0,3.0,8,3.0
GRAB_s3_waterbottle_pick_all,6.0,1.0,3.0,8,3.0
GRAB_s3_waterbottle_pick_all,8.0,1.0,3.0,8,3.0
GRAB_s3_waterbottle_pick_all,mean,1.0,,56,3.0
KIT_675_walk_with_table_left04_poses_100_jpos,0.0,1.0,3.0,8,3.0
KIT_675_walk_with_table_left04_poses_100_jpos,1.0,1.0,3.0,8,3.0
KIT_675_walk_with_table_left04_poses_100_jpos,2.0,1.0,3.0,8,3.0
KIT_675_walk_with_table_left04_poses_100_jpos,3.0,1.0,3.0,8,3.0
KIT_675_walk_with_table_left04_poses_100_jpos,4.0,1.0,2.3,8,2.3
KIT_675_walk_with_table_left04_poses_100_jpos,6.0,1.0,0.28,8,0.28
KIT_675_walk_with_table_left04_poses_100_jpos,8.0,1.0,0.04,8,0.04
KIT_675_walk_with_table_left04_poses_100_jpos,mean,1.0,,56,3.0
KIT_3_seesaw07_poses_100_jpos,0.0,1.0,3.0,8,3.0
KIT_3_seesaw07_poses_100_jpos,1.0,1.0,3.0,8,3.0
KIT_3_seesaw07_poses_100_jpos,2.0,1.0,3.0,8,3.0
KIT_3_seesaw07_poses_100_jpos,3.0,1.0,3.0,8,3.0
KIT_3_seesaw07_poses_100_jpos,4.0,1.0,3.0,8,3.0
KIT_3_seesaw07_poses_100_jpos,6.0,1.0,1.02,8,1.02
KIT_3_seesaw07_poses_100_jpos,8.0,1.0,0.04,8,0.04
KIT_3_seesaw07_poses_100_jpos,mean,1.0,,56,3.0
CMU_137_137_36_poses_120_jpos,0.0,1.0,3.0,8,3.0
CMU_137_137_36_poses_120_jpos,1.0,1.0,3.0,8,3.0
CMU_137_137_36_poses_120_jpos,2.0,1.0,3.0,8,3.0
CMU_137_137_36_poses_120_jpos,3.0,1.0,3.0,8,3.0
CMU_137_137_36_poses_120_jpos,4.0,1.0,3.0,8,3.0
CMU_137_137_36_poses_120_jpos,6.0,1.0,3.0,8,3.0
CMU_137_137_36_poses_120_jpos,8.0,1.0,3.0,8,3.0
CMU_137_137_36_poses_120_jpos,mean,1.0,,56,3.0
KIT_8_RightTurn03_poses_100_jpos,0.0,1.0,3.0,8,3.0
KIT_8_RightTurn03_poses_100_jpos,1.0,1.0,3.0,8,3.0
KIT_8_RightTurn03_poses_100_jpos,2.0,1.0,3.0,8,3.0
KIT_8_RightTurn03_poses_100_jpos,3.0,1.0,2.5,8,2.5
KIT_8_RightTurn03_poses_100_jpos,4.0,1.0,1.5,8,1.5
KIT_8_RightTurn03_poses_100_jpos,6.0,1.0,0.04,8,0.04
KIT_8_RightTurn03_poses_100_jpos,8.0,1.0,0.04,8,0.04
KIT_8_RightTurn03_poses_100_jpos,mean,1.0,,56,3.0
KIT_424_seesaw04_poses_100_jpos,0.0,1.0,3.0,8,3.0
KIT_424_seesaw04_poses_100_jpos,1.0,1.0,3.0,8,3.0
KIT_424_seesaw04_poses_100_jpos,2.0,1.0,3.0,8,3.0
KIT_424_seesaw04_poses_100_jpos,3.0,1.0,3.0,8,3.0
KIT_424_seesaw04_poses_100_jpos,4.0,1.0,3.0,8,3.0
KIT_424_seesaw04_poses_100_jpos,6.0,1.0,2.18,8,2.18
KIT_424_seesaw04_poses_100_jpos,8.0,1.0,0.18,8,0.18
KIT_424_seesaw04_poses_100_jpos,mean,1.0,,56,3.0
KIT_3_walking_medium08_poses_100_jpos,0.0,1.0,3.0,8,3.0
KIT_3_walking_medium08_poses_100_jpos,1.0,1.0,3.0,8,3.0
KIT_3_walking_medium08_poses_100_jpos,2.0,1.0,3.0,8,3.0
KIT_3_walking_medium08_poses_100_jpos,3.0,1.0,2.38,8,2.38
KIT_3_walking_medium08_poses_100_jpos,4.0,1.0,1.4,8,1.4
KIT_3_walking_medium08_poses_100_jpos,6.0,1.0,0.04,8,0.04
KIT_3_walking_medium08_poses_100_jpos,8.0,1.0,0.04,8,0.04
KIT_3_walking_medium08_poses_100_jpos,mean,1.0,,56,3.0
KIT_421_push_recovery_stand_left03_poses_100_jpos,0.0,1.0,3.0,8,3.0
KIT_421_push_recovery_stand_left03_poses_100_jpos,1.0,1.0,3.0,8,3.0
KIT_421_push_recovery_stand_left03_poses_100_jpos,2.0,1.0,3.0,8,3.0
KIT_421_push_recovery_stand_left03_poses_100_jpos,3.0,1.0,3.0,8,3.0
KIT_421_push_recovery_stand_left03_poses_100_jpos,4.0,1.0,3.0,8,3.0
KIT_421_push_recovery_stand_left03_poses_100_jpos,6.0,1.0,3.0,8,3.0
KIT_421_push_recovery_stand_left03_poses_100_jpos,8.0,1.0,1.0,8,1.0
KIT_421_push_recovery_stand_left03_poses_100_jpos,mean,1.0,,56,3.0
GRAB_s6_mouse_pick_all,0.0,1.0,3.0,8,3.0
GRAB_s6_mouse_pick_all,1.0,1.0,3.0,8,3.0
GRAB_s6_mouse_pick_all,2.0,1.0,3.0,8,3.0
GRAB_s6_mouse_pick_all,3.0,1.0,3.0,8,3.0
GRAB_s6_mouse_pick_all,4.0,1.0,3.0,8,3.0
GRAB_s6_mouse_pick_all,6.0,1.0,3.0,8,3.0
GRAB_s6_mouse_pick_all,8.0,1.0,3.0,8,3.0
GRAB_s6_mouse_pick_all,mean,1.0,,56,3.0
KIT_8_WalkingStraightForwards09_poses_100_jpos,0.0,1.0,3.0,8,3.0
KIT_8_WalkingStraightForwards09_poses_100_jpos,1.0,1.0,3.0,8,3.0
KIT_8_WalkingStraightForwards09_poses_100_jpos,2.0,1.0,3.0,8,3.0
KIT_8_WalkingStraightForwards09_poses_100_jpos,3.0,1.0,3.0,8,3.0
KIT_8_WalkingStraightForwards09_poses_100_jpos,4.0,1.0,2.36,8,2.36
KIT_8_WalkingStraightForwards09_poses_100_jpos,6.0,1.0,0.38,8,0.38
KIT_8_WalkingStraightForwards09_poses_100_jpos,8.0,1.0,0.04,8,0.04
KIT_8_WalkingStraightForwards09_poses_100_jpos,mean,1.0,,56,3.0
CMU_106_106_13_poses_60_jpos,0.0,1.0,3.0,8,3.0
CMU_106_106_13_poses_60_jpos,1.0,1.0,3.0,8,3.0
CMU_106_106_13_poses_60_jpos,2.0,1.0,3.0,8,3.0
CMU_106_106_13_poses_60_jpos,3.0,1.0,3.0,8,3.0
CMU_106_106_13_poses_60_jpos,4.0,1.0,2.1,8,2.1
CMU_106_106_13_poses_60_jpos,6.0,1.0,0.12,8,0.12
CMU_106_106_13_poses_60_jpos,8.0,1.0,0.04,8,0.04
CMU_106_106_13_poses_60_jpos,mean,1.0,,56,3.0
GRAB_s4_apple_pick_all,0.0,0.875,2.658,8,3.0
GRAB_s4_apple_pick_all,1.0,1.0,3.0,8,3.0
GRAB_s4_apple_pick_all,2.0,1.0,3.0,8,3.0
GRAB_s4_apple_pick_all,3.0,1.0,3.0,8,3.0
GRAB_s4_apple_pick_all,4.0,1.0,3.0,8,3.0
GRAB_s4_apple_pick_all,6.0,1.0,3.0,8,3.0
GRAB_s4_apple_pick_all,8.0,1.0,3.0,8,3.0
GRAB_s4_apple_pick_all,mean,0.9821,,56,3.0
GRAB_s6_spherelarge_pick_all,0.0,1.0,3.0,8,3.0
GRAB_s6_spherelarge_pick_all,1.0,1.0,3.0,8,3.0
GRAB_s6_spherelarge_pick_all,2.0,1.0,3.0,8,3.0
GRAB_s6_spherelarge_pick_all,3.0,1.0,3.0,8,3.0
GRAB_s6_spherelarge_pick_all,4.0,1.0,3.0,8,3.0
GRAB_s6_spherelarge_pick_all,6.0,1.0,3.0,8,3.0
GRAB_s6_spherelarge_pick_all,8.0,1.0,3.0,8,3.0
GRAB_s6_spherelarge_pick_all,mean,1.0,,56,3.0
KIT_572_throw_left04_poses_100_jpos,0.0,1.0,3.0,8,3.0
KIT_572_throw_left04_poses_100_jpos,1.0,1.0,2.98,8,2.98
KIT_572_throw_left04_poses_100_jpos,2.0,1.0,1.96,8,1.96
KIT_572_throw_left04_poses_100_jpos,3.0,1.0,0.96,8,0.96
KIT_572_throw_left04_poses_100_jpos,4.0,1.0,0.04,8,0.04
KIT_572_throw_left04_poses_100_jpos,6.0,1.0,0.04,8,0.04
KIT_572_throw_left04_poses_100_jpos,8.0,1.0,0.04,8,0.04
KIT_572_throw_left04_poses_100_jpos,mean,1.0,,56,3.0
GRAB_s5_spherelarge_pick_all,0.0,1.0,3.0,8,3.0
GRAB_s5_spherelarge_pick_all,1.0,1.0,3.0,8,3.0
GRAB_s5_spherelarge_pick_all,2.0,1.0,3.0,8,3.0
GRAB_s5_spherelarge_pick_all,3.0,1.0,3.0,8,3.0
GRAB_s5_spherelarge_pick_all,4.0,1.0,3.0,8,3.0
GRAB_s5_spherelarge_pick_all,6.0,1.0,3.0,8,3.0
GRAB_s5_spherelarge_pick_all,8.0,1.0,3.0,8,3.0
GRAB_s5_spherelarge_pick_all,mean,1.0,,56,3.0
GRAB_s8_toruslarge_inspect_1,0.0,1.0,3.0,8,3.0
GRAB_s8_toruslarge_inspect_1,1.0,1.0,3.0,8,3.0
GRAB_s8_toruslarge_inspect_1,2.0,1.0,3.0,8,3.0
GRAB_s8_toruslarge_inspect_1,3.0,1.0,3.0,8,3.0
GRAB_s8_toruslarge_inspect_1,4.0,1.0,3.0,8,3.0
GRAB_s8_toruslarge_inspect_1,6.0,1.0,1.94,8,1.94
GRAB_s8_toruslarge_inspect_1,8.0,1.0,0.04,8,0.04
GRAB_s8_toruslarge_inspect_1,mean,1.0,,56,3.0
GRAB_s9_stapler_pass_1,0.0,1.0,3.0,8,3.0
GRAB_s9_stapler_pass_1,1.0,1.0,3.0,8,3.0
GRAB_s9_stapler_pass_1,2.0,1.0,3.0,8,3.0
GRAB_s9_stapler_pass_1,3.0,1.0,3.0,8,3.0
GRAB_s9_stapler_pass_1,4.0,1.0,2.26,8,2.26
GRAB_s9_stapler_pass_1,6.0,1.0,0.26,8,0.26
GRAB_s9_stapler_pass_1,8.0,1.0,0.04,8,0.04
GRAB_s9_stapler_pass_1,mean,1.0,,56,3.0
GRAB_s1_toothpaste_pick_all,0.0,1.0,3.0,8,3.0
GRAB_s1_toothpaste_pick_all,1.0,1.0,3.0,8,3.0
GRAB_s1_toothpaste_pick_all,2.0,1.0,3.0,8,3.0
GRAB_s1_toothpaste_pick_all,3.0,1.0,3.0,8,3.0
GRAB_s1_toothpaste_pick_all,4.0,1.0,3.0,8,3.0
GRAB_s1_toothpaste_pick_all,6.0,1.0,3.0,8,3.0
GRAB_s1_toothpaste_pick_all,8.0,1.0,3.0,8,3.0
GRAB_s1_toothpaste_pick_all,mean,1.0,,56,3.0
KIT_3_wave_left01_poses_100_jpos,0.0,1.0,3.0,8,3.0
KIT_3_wave_left01_poses_100_jpos,1.0,1.0,3.0,8,3.0
KIT_3_wave_left01_poses_100_jpos,2.0,1.0,2.26,8,2.26
KIT_3_wave_left01_poses_100_jpos,3.0,1.0,1.26,8,1.26
KIT_3_wave_left01_poses_100_jpos,4.0,1.0,0.26,8,0.26
KIT_3_wave_left01_poses_100_jpos,6.0,1.0,0.04,8,0.04
KIT_3_wave_left01_poses_100_jpos,8.0,1.0,0.04,8,0.04
KIT_3_wave_left01_poses_100_jpos,mean,1.0,,56,3.0
Eyes_Japan_Dataset_kanno_pose-19-funny-kanno_poses_120_jpos,0.0,1.0,3.0,8,3.0
Eyes_Japan_Dataset_kanno_pose-19-funny-kanno_poses_120_jpos,1.0,1.0,3.0,8,3.0
Eyes_Japan_Dataset_kanno_pose-19-funny-kanno_poses_120_jpos,2.0,1.0,3.0,8,3.0
Eyes_Japan_Dataset_kanno_pose-19-funny-kanno_poses_120_jpos,3.0,1.0,3.0,8,3.0
Eyes_Japan_Dataset_kanno_pose-19-funny-kanno_poses_120_jpos,4.0,1.0,3.0,8,3.0
Eyes_Japan_Dataset_kanno_pose-19-funny-kanno_poses_120_jpos,6.0,1.0,3.0,8,3.0
Eyes_Japan_Dataset_kanno_pose-19-funny-kanno_poses_120_jpos,8.0,1.0,3.0,8,3.0
Eyes_Japan_Dataset_kanno_pose-19-funny-kanno_poses_120_jpos,mean,1.0,,56,3.0
Eyes_Japan_Dataset_kanno_gesture_etc-50-syuriken-kanno_poses_120_jpos,0.0,1.0,3.0,8,3.0
Eyes_Japan_Dataset_kanno_gesture_etc-50-syuriken-kanno_poses_120_jpos,1.0,1.0,3.0,8,3.0
Eyes_Japan_Dataset_kanno_gesture_etc-50-syuriken-kanno_poses_120_jpos,2.0,1.0,3.0,8,3.0
Eyes_Japan_Dataset_kanno_gesture_etc-50-syuriken-kanno_poses_120_jpos,3.0,1.0,3.0,8,3.0
Eyes_Japan_Dataset_kanno_gesture_etc-50-syuriken-kanno_poses_120_jpos,4.0,1.0,3.0,8,3.0
Eyes_Japan_Dataset_kanno_gesture_etc-50-syuriken-kanno_poses_120_jpos,6.0,1.0,3.0,8,3.0
Eyes_Japan_Dataset_kanno_gesture_etc-50-syuriken-kanno_poses_120_jpos,8.0,1.0,3.0,8,3.0
Eyes_Japan_Dataset_kanno_gesture_etc-50-syuriken-kanno_poses_120_jpos,mean,1.0,,56,3.0
KIT_950_Wipe_Back_Small_Circle_01_poses_100_jpos,0.0,0.75,2.37,8,3.0
KIT_950_Wipe_Back_Small_Circle_01_poses_100_jpos,1.0,1.0,3.0,8,3.0
KIT_950_Wipe_Back_Small_Circle_01_poses_100_jpos,2.0,0.875,2.673,8,3.0
KIT_950_Wipe_Back_Small_Circle_01_poses_100_jpos,3.0,0.75,2.343,8,3.0
KIT_950_Wipe_Back_Small_Circle_01_poses_100_jpos,4.0,0.75,2.378,8,3.0
KIT_950_Wipe_Back_Small_Circle_01_poses_100_jpos,6.0,1.0,3.0,8,3.0
KIT_950_Wipe_Back_Small_Circle_01_poses_100_jpos,8.0,1.0,1.9,8,1.9
KIT_950_Wipe_Back_Small_Circle_01_poses_100_jpos,mean,0.875,,56,3.0
KIT_1487_stirring_in_the_bowl07_poses_100_jpos,0.0,1.0,3.0,8,3.0
KIT_1487_stirring_in_the_bowl07_poses_100_jpos,1.0,1.0,3.0,8,3.0
KIT_1487_stirring_in_the_bowl07_poses_100_jpos,2.0,1.0,3.0,8,3.0
KIT_1487_stirring_in_the_bowl07_poses_100_jpos,3.0,1.0,3.0,8,3.0
KIT_1487_stirring_in_the_bowl07_poses_100_jpos,4.0,1.0,3.0,8,3.0
KIT_1487_stirring_in_the_bowl07_poses_100_jpos,6.0,1.0,2.82,8,2.82
KIT_1487_stirring_in_the_bowl07_poses_100_jpos,8.0,1.0,0.82,8,0.82
KIT_1487_stirring_in_the_bowl07_poses_100_jpos,mean,1.0,,56,3.0
KIT_1717_displace_from_left_to_right_14_poses_100_jpos,0.0,1.0,3.0,8,3.0
KIT_1717_displace_from_left_to_right_14_poses_100_jpos,1.0,1.0,3.0,8,3.0
KIT_1717_displace_from_left_to_right_14_poses_100_jpos,2.0,1.0,3.0,8,3.0
KIT_1717_displace_from_left_to_right_14_poses_100_jpos,3.0,1.0,2.04,8,2.04
KIT_1717_displace_from_left_to_right_14_poses_100_jpos,4.0,1.0,1.04,8,1.04
KIT_1717_displace_from_left_to_right_14_poses_100_jpos,6.0,1.0,0.04,8,0.04
KIT_1717_displace_from_left_to_right_14_poses_100_jpos,8.0,1.0,0.04,8,0.04
KIT_1717_displace_from_left_to_right_14_poses_100_jpos,mean,1.0,,56,3.0
KIT_969_Trial_30_poses_100_jpos,0.0,1.0,3.0,8,3.0
KIT_969_Trial_30_poses_100_jpos,1.0,1.0,3.0,8,3.0
KIT_969_Trial_30_poses_100_jpos,2.0,1.0,3.0,8,3.0
KIT_969_Trial_30_poses_100_jpos,3.0,1.0,3.0,8,3.0
KIT_969_Trial_30_poses_100_jpos,4.0,1.0,3.0,8,3.0
KIT_969_Trial_30_poses_100_jpos,6.0,1.0,3.0,8,3.0
KIT_969_Trial_30_poses_100_jpos,8.0,1.0,3.0,8,3.0
KIT_969_Trial_30_poses_100_jpos,mean,1.0,,56,3.0
KIT_572_wipe_circular_left07_poses_100_jpos,0.0,1.0,3.0,8,3.0
KIT_572_wipe_circular_left07_poses_100_jpos,1.0,1.0,3.0,8,3.0
KIT_572_wipe_circular_left07_poses_100_jpos,2.0,1.0,3.0,8,3.0
KIT_572_wipe_circular_left07_poses_100_jpos,3.0,1.0,3.0,8,3.0
KIT_572_wipe_circular_left07_poses_100_jpos,4.0,1.0,2.58,8,2.58
KIT_572_wipe_circular_left07_poses_100_jpos,6.0,1.0,0.58,8,0.58
KIT_572_wipe_circular_left07_poses_100_jpos,8.0,1.0,0.04,8,0.04
KIT_572_wipe_circular_left07_poses_100_jpos,mean,1.0,,56,3.0
KIT_1229_hand_through_hair_right_arm_02_poses_100_jpos,0.0,1.0,3.0,8,3.0
KIT_1229_hand_through_hair_right_arm_02_poses_100_jpos,1.0,1.0,2.8,8,2.8
KIT_1229_hand_through_hair_right_arm_02_poses_100_jpos,2.0,1.0,1.8,8,1.8
KIT_1229_hand_through_hair_right_arm_02_poses_100_jpos,3.0,1.0,0.78,8,0.78
KIT_1229_hand_through_hair_right_arm_02_poses_100_jpos,4.0,1.0,0.04,8,0.04
KIT_1229_hand_through_hair_right_arm_02_poses_100_jpos,6.0,1.0,0.04,8,0.04
KIT_1229_hand_through_hair_right_arm_02_poses_100_jpos,8.0,1.0,0.04,8,0.04
KIT_1229_hand_through_hair_right_arm_02_poses_100_jpos,mean,1.0,,56,3.0
KIT_291_shake_hand05_poses_100_jpos,0.0,1.0,3.0,8,3.0
KIT_291_shake_hand05_poses_100_jpos,1.0,1.0,3.0,8,3.0
KIT_291_shake_hand05_poses_100_jpos,2.0,1.0,2.24,8,2.24
KIT_291_shake_hand05_poses_100_jpos,3.0,1.0,1.24,8,1.24
KIT_291_shake_hand05_poses_100_jpos,4.0,1.0,0.24,8,0.24
KIT_291_shake_hand05_poses_100_jpos,6.0,1.0,0.04,8,0.04
KIT_291_shake_hand05_poses_100_jpos,8.0,1.0,0.04,8,0.04
KIT_291_shake_hand05_poses_100_jpos,mean,1.0,,56,3.0
