motion_key,num_frames,fps,airborne_frac,infeasible_frac,unsupported_force_N_p50,unsupported_force_N_p95,unsupported_force_N_max,unsupported_impulse_per_weight_s,max_tau_ratio_p95,torque_infeasible_frac,schema_version,robot_sha256,source_sha256,num_evaluable_frames,num_contact_free_frames,duration_s,body_weight_N,foot_gap_m_p50,foot_gap_m_p05,mean_contacts,max_tau_ratio_max,torque_saturated_frac,mjcf_path,thr_gap_m,thr_mu,thr_unsupported_force_frac
jog_ff_stop_225_R_002__A234_M,267,50,0.0,0.0,0.0,41.869942697050256,66.48053962529531,0.12066398422512378,1.154280131958933,0.0,1,15a330f1dbff68cdbeb8284be6162a857bdcd21a858f65a8617fb32d5115f209,aac8c60f69b50303dda0ecf52829b444725b1e3245c96d6075c8bb27cc36e158,267,0,5.34,327.07660302000005,-0.000807138471224828,-0.002010235054857215,9.49812734082397,1.3522617262793983,0.08239700374531835,/home/robotixx/GR00T-WholeBodyControl/gear_sonic/data/assets/robot_description/mjcf/g1_29dof_rev_1_0.xml,0.06,0.7,0.5
jog_ff_stop_270_001__A058,310,50,0.0,0.0,0.0,44.391797014275106,59.00701625371083,0.17335110646095184,1.0584917845524715,0.0,1,15a330f1dbff68cdbeb8284be6162a857bdcd21a858f65a8617fb32d5115f209,7d444b29dd2017fc41c4830ffae62d1f4b25a74ec209b10ae9c3da4db5b22bc8,310,0,6.2,327.07660302000005,-0.008368241033584224,-0.013635102201933202,8.95483870967742,1.2634313054944144,0.07096774193548387,/home/robotixx/GR00T-WholeBodyControl/gear_sonic/data/assets/robot_description/mjcf/g1_29dof_rev_1_0.xml,0.06,0.7,0.5
jog_ff_stop_270_001__A063_M,160,50,0.0,0.0,5.066580543262271,74.9395878458088,101.22562557996878,0.1744539793267453,0.9064543389956572,0.0,1,15a330f1dbff68cdbeb8284be6162a857bdcd21a858f65a8617fb32d5115f209,a499e8f42bce364c87bd87467b78b161ccf79f5158a21cd5edfaaa0aaf458e9b,160,0,3.2,327.07660302000005,-0.0024438510717077087,-0.008767448735152266,6.66875,1.1182204818702979,0.03125,/home/robotixx/GR00T-WholeBodyControl/gear_sonic/data/assets/robot_description/mjcf/g1_29dof_rev_1_0.xml,0.06,0.7,0.5
jog_ff_stop_270_001__A069_M,185,50,0.0,0.0,0.0,31.33828002214207,59.979698116482666,0.07404429361978687,0.896675591362308,0.0,1,15a330f1dbff68cdbeb8284be6162a857bdcd21a858f65a8617fb32d5115f209,53ceabd8d90efc206f129bb12ab5773cf8c1dce9a9ee755211f39437cd94d8cb,185,0,3.7,327.07660302000005,-0.008951189219366936,-0.013543375011615209,8.718918918918918,1.028360377927784,0.005405405405405406,/home/robotixx/GR00T-WholeBodyControl/gear_sonic/data/assets/robot_description/mjcf/g1_29dof_rev_1_0.xml,0.06,0.7,0.5
jog_ff_stop_270_003__A095,427,50,0.0,0.0,0.0,61.17125708471865,97.1001366429318,0.35820027916801656,1.0284828756444002,0.0,1,15a330f1dbff68cdbeb8284be6162a857bdcd21a858f65a8617fb32d5115f209,d0f365e89d3ea8e2b2c64d724425ca129ba7c9d47a0ac227a5ad35877654e632,427,0,8.540000000000001,327.07660302000005,-0.0003387757522943296,-0.011608624158688203,8.63231850117096,1.3150069949917933,0.0702576112412178,/home/robotixx/GR00T-WholeBodyControl/gear_sonic/data/assets/robot_description/mjcf/g1_29dof_rev_1_0.xml,0.06,0.7,0.5
jog_ff_stop_270_003__A181,210,50,0.0,0.0,0.0,40.18734961045509,62.774479684113274,0.10463732435322279,0.9618502408761176,0.0,1,15a330f1dbff68cdbeb8284be6162a857bdcd21a858f65a8617fb32d5115f209,82a35781d2ee26154fb5c7dc543c2ffae5a12908a0194fc8e1d5a33474f053f5,210,0,4.2,327.07660302000005,-0.0083098674387432,-0.018812242993004553,8.323809523809524,1.1041856242777337,0.023809523809523808,/home/robotixx/GR00T-WholeBodyControl/gear_sonic/data/assets/robot_description/mjcf/g1_29dof_rev_1_0.xml,0.06,0.7,0.5
jog_ff_stop_270_R_001__A256,294,50,0.0,0.0,0.0,25.333964747866627,39.258884157764896,0.0729686322096058,0.8196908582776319,0.0,1,15a330f1dbff68cdbeb8284be6162a857bdcd21a858f65a8617fb32d5115f209,6ba40c2e0fd10b474720b6fba497e2103a678be190f074b3c46826d173a4e512,294,0,5.88,327.07660302000005,0.00024392668902933987,-0.009589832135151652,9.33673469387755,1.2164226074420517,0.023809523809523808,/home/robotixx/GR00T-WholeBodyControl/gear_sonic/data/assets/robot_description/mjcf/g1_29dof_rev_1_0.xml,0.06,0.7,0.5
jog_ff_stop_270_R_001__A421_M,290,50,0.0,0.0,0.0,20.381837207160995,34.58230559526781,0.05233109323953746,0.9112969223596014,0.0,1,15a330f1dbff68cdbeb8284be6162a857bdcd21a858f65a8617fb32d5115f209,04dabeff9f2bc7b859c1e1fe61591f1ac8ca07f591572f8529f8c268cbbf9144,290,0,5.8,327.07660302000005,-0.002108300532067494,-0.012344249638412253,10.041379310344828,1.1357934640068603,0.027586206896551724,/home/robotixx/GR00T-WholeBodyControl/gear_sonic/data/assets/robot_description/mjcf/g1_29dof_rev_1_0.xml,0.06,0.7,0.5
jog_ff_stop_270_R_003__A234,242,50,0.0,0.0,0.5048894128969308,41.84419127924813,70.9926002338537,0.12140425634404575,1.0719970879971858,0.0,1,15a330f1dbff68cdbeb8284be6162a857bdcd21a858f65a8617fb32d5115f209,42ec58c1be4543ec9cdecbe0a11365ea8422839581911fbb9e47c4bbfd6bc85b,242,0,4.84,327.07660302000005,-0.0004956573624801631,-0.008539075295231437,7.285123966942149,1.4219030251620486,0.06198347107438017,/home/robotixx/GR00T-WholeBodyControl/gear_sonic/data/assets/robot_description/mjcf/g1_29dof_rev_1_0.xml,0.06,0.7,0.5
jog_ff_stop_270_R_003__A238_M,252,50,0.0,0.0,0.0,13.250820701484363,26.44778879957748,0.028231304443798014,0.9065622883123101,0.0,1,15a330f1dbff68cdbeb8284be6162a857bdcd21a858f65a8617fb32d5115f209,7a34e2e8227aa59d0ac637a9d624135e834ecb4d838de313440aba2f376eec41,252,0,5.04,327.07660302000005,-0.005183741513371975,-0.011816335318661768,8.984126984126984,1.3117988795494921,0.015873015873015872,/home/robotixx/GR00T-WholeBodyControl/gear_sonic/data/assets/robot_description/mjcf/g1_29dof_rev_1_0.xml,0.06,0.7,0.5
jog_ff_stop_270_R_fast_003__A453,165,50,0.0,0.0,2.888371240978568,59.112675943836386,70.38972274537193,0.14444921560629972,1.1642441176290783,0.0,1,15a330f1dbff68cdbeb8284be6162a857bdcd21a858f65a8617fb32d5115f209,e753c52125444d1ae5653f34711397d74c37e464217e91e49df19b4e1b88b811,165,0,3.3000000000000003,327.07660302000005,-0.005799769336277942,-0.012994323981733072,7.763636363636364,1.33487409345916,0.12121212121212122,/home/robotixx/GR00T-WholeBodyControl/gear_sonic/data/assets/robot_description/mjcf/g1_29dof_rev_1_0.xml,0.06,0.7,0.5
jog_ff_stop_270_R_fast_003__A453_M,165,50,0.0,0.0,4.297158389121865,60.20720119443722,70.44027196000505,0.15315443843394602,1.2008557238901627,0.0,1,15a330f1dbff68cdbeb8284be6162a857bdcd21a858f65a8617fb32d5115f209,fbe5db41701ab7752da360ad06a342c71f12cc2aaa29d56210087a207c475b6d,165,0,3.3000000000000003,327.07660302000005,-0.004716168859589728,-0.01176975974908792,7.696969696969697,1.3391519764349005,0.12121212121212122,/home/robotixx/GR00T-WholeBodyControl/gear_sonic/data/assets/robot_description/mjcf/g1_29dof_rev_1_0.xml,0.06,0.7,0.5
jog_ff_stop_315_001__A059,182,50,0.0,0.0,0.0,33.68135685270367,66.90707293155302,0.07722588044223928,1.0817409503352662,0.0,1,15a330f1dbff68cdbeb8284be6162a857bdcd21a858f65a8617fb32d5115f209,1c4b218ff9251aab172be62c6a3e34cb8c6b6596c404e921e747d9e987564f81,182,0,3.64,327.07660302000005,-0.004909809408038777,-0.010179589753957677,8.637362637362637,1.3988077062309356,0.07692307692307693,/home/robotixx/GR00T-WholeBodyControl/gear_sonic/data/assets/robot_description/mjcf/g1_29dof_rev_1_0.xml,0.06,0.7,0.5
jog_ff_stop_315_003__A051,239,50,0.0,0.0,0.0,27.64323664899354,42.75578454262092,0.04805703835928661,0.6848086979527571,0.0,1,15a330f1dbff68cdbeb8284be6162a857bdcd21a858f65a8617fb32d5115f209,37c11b7b53e1e4d3e90fb8478b3beb265e04f9d0670d4d4de039d95a78ad829d,239,0,4.78,327.07660302000005,-0.010170587144410027,-0.011797699148754587,10.694560669456067,1.0844690684749712,0.0041841004184100415,/home/robotixx/GR00T-WholeBodyControl/gear_sonic/data/assets/robot_description/mjcf/g1_29dof_rev_1_0.xml,0.06,0.7,0.5
jog_ff_stop_315_003__A059,362,50,0.0,0.0,0.0,30.714601856729782,45.806360364439655,0.11900845178774681,1.0751351871216956,0.0,1,15a330f1dbff68cdbeb8284be6162a857bdcd21a858f65a8617fb32d5115f209,c22b7c08f8e427c2fbd5ee20fca47dd745816586ae3cee86329e74bf0a397e6f,362,0,7.24,327.07660302000005,-0.006727427601246147,-0.007848671801270387,9.464088397790055,1.2152311119638923,0.08011049723756906,/home/robotixx/GR00T-WholeBodyControl/gear_sonic/data/assets/robot_description/mjcf/g1_29dof_rev_1_0.xml,0.06,0.7,0.5
jog_ff_stop_315_003__A070,184,50,0.0,0.0,5.460129300502222,37.84294458611846,59.051426601857,0.13684493274707957,1.0888476597773087,0.0,1,15a330f1dbff68cdbeb8284be6162a857bdcd21a858f65a8617fb32d5115f209,94e4136cf2d6d2c48a289519f1a7ad80498085c2a3f073b0de8dd1e807e3e8a1,184,0,3.68,327.07660302000005,0.0012146751426675506,-0.008483967619881308,7.315217391304348,1.2304608819584493,0.10869565217391304,/home/robotixx/GR00T-WholeBodyControl/gear_sonic/data/assets/robot_description/mjcf/g1_29dof_rev_1_0.xml,0.06,0.7,0.5
jog_ff_stop_315_R_001__A238,202,50,0.0,0.0,0.0,8.171347341452432,41.63613487018476,0.016284647406365003,0.8042863819452658,0.0,1,15a330f1dbff68cdbeb8284be6162a857bdcd21a858f65a8617fb32d5115f209,4551b11818b845b168bb8c7ba49ba6438337f4810ddf2c6196fa42cdcc1c7954,202,0,4.04,327.07660302000005,-0.0038729929872416543,-0.01460518370747953,9.841584158415841,0.9581756148845849,0.0,/home/robotixx/GR00T-WholeBodyControl/gear_sonic/data/assets/robot_description/mjcf/g1_29dof_rev_1_0.xml,0.06,0.7,0.5
jog_ff_stop_315_R_006__A256,282,50,0.0,0.0,0.0,3.238622905423075,8.857869949749528,0.006276020342527844,0.6752504713776333,0.0,1,15a330f1dbff68cdbeb8284be6162a857bdcd21a858f65a8617fb32d5115f209,7a20d7395bedfa6b3dea0b5f07a1ef15691532be76719e719b6e79dfd36c16bd,282,0,5.64,327.07660302000005,-0.012156940705971932,-0.013160876838792867,11.25531914893617,0.9262821196140935,0.0,/home/robotixx/GR00T-WholeBodyControl/gear_sonic/data/assets/robot_description/mjcf/g1_29dof_rev_1_0.xml,0.06,0.7,0.5
jog_ff_stop_360_001__A093,195,50,0.0,0.0,5.709267256288867e-14,45.68868114422149,72.25077710078571,0.13554037078447023,1.1651470849435892,0.0,1,15a330f1dbff68cdbeb8284be6162a857bdcd21a858f65a8617fb32d5115f209,bdc3c298ee7b68ea25ed2284d4dea177aeafdbbb3c871398bd5be2d56cef29dc,195,0,3.9,327.07660302000005,-0.004804278099305471,-0.00877655681479741,7.964102564102564,1.415742155078191,0.13846153846153847,/home/robotixx/GR00T-WholeBodyControl/gear_sonic/data/assets/robot_description/mjcf/g1_29dof_rev_1_0.xml,0.06,0.7,0.5
jog_ff_stop_360_002__A061_M,277,50,0.0,0.0,0.0,39.201803668369884,53.47171026364747,0.1381906376701482,1.1646722249349428,0.0,1,15a330f1dbff68cdbeb8284be6162a857bdcd21a858f65a8617fb32d5115f209,b168ecfbf5ffbda703681eb4316a6fc001618ed24cb3087994da51fc55cb6577,277,0,5.54,327.07660302000005,-0.008323391008687793,-0.014554945202920165,8.263537906137184,1.2556887857446561,0.148014440433213,/home/robotixx/GR00T-WholeBodyControl/gear_sonic/data/assets/robot_description/mjcf/g1_29dof_rev_1_0.xml,0.06,0.7,0.5
jog_ff_stop_360_002__A064,182,50,0.0,0.0,0.0,31.54927021161923,63.83088712142944,0.07352237759868566,1.1461237502068322,0.0,1,15a330f1dbff68cdbeb8284be6162a857bdcd21a858f65a8617fb32d5115f209,bc56acd9100ea5f50a7fde29aa79b2cb6dc1583afca711481082b75590585ec5,182,0,3.64,327.07660302000005,-0.003523083546008456,-0.007654256026324458,9.104395604395604,1.2748299753058574,0.11538461538461539,/home/robotixx/GR00T-WholeBodyControl/gear_sonic/data/assets/robot_description/mjcf/g1_29dof_rev_1_0.xml,0.06,0.7,0.5
jog_ff_stop_360_003__A061_M,265,50,0.0,0.0,0.0,42.229878176310606,54.3843409124904,0.16027605575967385,1.1451876310265083,0.0,1,15a330f1dbff68cdbeb8284be6162a857bdcd21a858f65a8617fb32d5115f209,e7790edd12839997eedb502167fa76ddc54aa9cb8531a633c4b1c9974ba83661,265,0,5.3,327.07660302000005,-0.00194388941105112,-0.006146020059824981,8.026415094339622,1.2528248329353129,0.15471698113207547,/home/robotixx/GR00T-WholeBodyControl/gear_sonic/data/assets/robot_description/mjcf/g1_29dof_rev_1_0.xml,0.06,0.7,0.5
jog_ff_stop_360_003__A180,190,50,0.0,0.0,0.0,35.77544234617739,48.74956076354784,0.08090691160640139,1.0913767820989562,0.0,1,15a330f1dbff68cdbeb8284be6162a857bdcd21a858f65a8617fb32d5115f209,959b3c06b34c9ac29202ecf11af80774730aa78de70c6f0a72d864e1dd23b576,190,0,3.8000000000000003,327.07660302000005,0.00036336502139875954,-0.004900123451337343,8.657894736842104,1.277326325076576,0.09473684210526316,/home/robotixx/GR00T-WholeBodyControl/gear_sonic/data/assets/robot_description/mjcf/g1_29dof_rev_1_0.xml,0.06,0.7,0.5
jog_ff_stop_360_004__A049_M,582,50,0.0,0.0,0.0,18.057270978763224,37.93463054730499,0.08105282832257403,0.9086860735394536,0.0,1,15a330f1dbff68cdbeb8284be6162a857bdcd21a858f65a8617fb32d5115f209,a07c2def84444d1b915cdbf886656854c34a550a30b35c9a018219d54476fb5b,582,0,11.64,327.07660302000005,-0.0037647896485638556,-0.012054528692086189,9.862542955326461,1.2002567721811344,0.03951890034364261,/home/robotixx/GR00T-WholeBodyControl/gear_sonic/data/assets/robot_description/mjcf/g1_29dof_rev_1_0.xml,0.06,0.7,0.5
jog_ff_stop_360_004__A181_M,185,50,0.0,0.0,0.0,14.899678613245971,30.083284295032925,0.03125096283968749,1.0241669330402834,0.0,1,15a330f1dbff68cdbeb8284be6162a857bdcd21a858f65a8617fb32d5115f209,3475ab78c4be0dc898077817ab4855a853564e5833efda773651aef469f2326a,185,0,3.7,327.07660302000005,0.0006804941219576395,-0.006936815233597266,9.281081081081082,1.1781704205757246,0.05945945945945946,/home/robotixx/GR00T-WholeBodyControl/gear_sonic/data/assets/robot_description/mjcf/g1_29dof_rev_1_0.xml,0.06,0.7,0.5
jog_ff_stop_360_004__A182_M,289,50,0.0,0.0,0.0,21.102534096584538,42.18456682688611,0.07014344279868846,1.1326745341820275,0.0,1,15a330f1dbff68cdbeb8284be6162a857bdcd21a858f65a8617fb32d5115f209,d7da1b2a39550be2aad3779bda532a00435c971e1404da67fee1a8b97b41b7ce,289,0,5.78,327.07660302000005,-0.0030559104464336862,-0.0061275610270219725,9.013840830449826,1.2800786554506087,0.10034602076124567,/home/robotixx/GR00T-WholeBodyControl/gear_sonic/data/assets/robot_description/mjcf/g1_29dof_rev_1_0.xml,0.06,0.7,0.5
jog_ff_stop_360_004__A183,164,50,0.0,0.0,2.7591144390884326,38.70788438049994,78.10345758604139,0.10539501557449811,1.1355912415676868,0.0,1,15a330f1dbff68cdbeb8284be6162a857bdcd21a858f65a8617fb32d5115f209,d341979ebcc77cdac86a056dd6cf22a349900991443611cf6539baf2ed570aae,164,0,3.2800000000000002,327.07660302000005,0.0024856884666743977,-0.005978943883816454,7.932926829268292,1.3632165519751687,0.12195121951219512,/home/robotixx/GR00T-WholeBodyControl/gear_sonic/data/assets/robot_description/mjcf/g1_29dof_rev_1_0.xml,0.06,0.7,0.5
jog_ff_stop_360_005__A179,164,50,0.0,0.0,0.0,18.124811382880463,44.622633146116996,0.02690868782773026,1.0411057070472267,0.0,1,15a330f1dbff68cdbeb8284be6162a857bdcd21a858f65a8617fb32d5115f209,a25c310ec4360b1abaaa324f413b416fe06e536bd7b4f97ae12e73a2d65467c6,164,0,3.2800000000000002,327.07660302000005,-0.005705158001422259,-0.009955590065444895,9.121951219512194,1.1833771327218792,0.07317073170731707,/home/robotixx/GR00T-WholeBodyControl/gear_sonic/data/assets/robot_description/mjcf/g1_29dof_rev_1_0.xml,0.06,0.7,0.5
jog_ff_stop_360_005__A182_M,257,50,0.0,0.0,0.0,18.278337047418002,41.35424193682165,0.051396065629296966,1.0865728974165472,0.0,1,15a330f1dbff68cdbeb8284be6162a857bdcd21a858f65a8617fb32d5115f209,b996d6c686e03c1ad25bc67bfbcd7d99e6c6239252b4d7ff2663fb98f266ba5c,257,0,5.14,327.07660302000005,-0.0016168342171283953,-0.0030654408268559153,9.151750972762645,1.3298866827973985,0.07782101167315175,/home/robotixx/GR00T-WholeBodyControl/gear_sonic/data/assets/robot_description/mjcf/g1_29dof_rev_1_0.xml,0.06,0.7,0.5
jog_ff_stop_360_006__A064,204,50,0.0,0.0,2.1486168101181065,31.496180070904327,57.01120733551346,0.09059927548091716,1.2265830326635017,0.0,1,15a330f1dbff68cdbeb8284be6162a857bdcd21a858f65a8617fb32d5115f209,7da38877ba2df0cf1a9617c2fa565798d1d5bee3127e1b061e20bdc2f7fc0671,204,0,4.08,327.07660302000005,0.0013192288632360586,-0.007887763747082673,7.9068627450980395,1.4250946934995627,0.14705882352941177,/home/robotixx/GR00T-WholeBodyControl/gear_sonic/data/assets/robot_description/mjcf/g1_29dof_rev_1_0.xml,0.06,0.7,0.5
jog_ff_stop_360_006__A064_M,204,50,0.0,0.0,2.280270904556222,32.19370094678174,56.59803118823913,0.09129542936666912,1.2706733080158858,0.0,1,15a330f1dbff68cdbeb8284be6162a857bdcd21a858f65a8617fb32d5115f209,1ae4be3fbf3a368bd13c0a5ef35e1319b42827537bfbce41d7779b851ab2aaf6,204,0,4.08,327.07660302000005,0.00130978997057971,-0.00788720871953263,7.9068627450980395,1.4260899646567111,0.15196078431372548,/home/robotixx/GR00T-WholeBodyControl/gear_sonic/data/assets/robot_description/mjcf/g1_29dof_rev_1_0.xml,0.06,0.7,0.5
jog_ff_stop_360_R_001__A421,294,50,0.0,0.0,0.0,2.066776672246151,13.490423068557247,0.005692184372159685,0.9482128117105434,0.0,1,15a330f1dbff68cdbeb8284be6162a857bdcd21a858f65a8617fb32d5115f209,11395d6afc02f479672c88d52a45428aced30aa495b0c5a3953a00663a37754a,294,0,5.88,327.07660302000005,-0.01834420766798672,-0.01971832530698442,10.799319727891156,1.2894521639986851,0.023809523809523808,/home/robotixx/GR00T-WholeBodyControl/gear_sonic/data/assets/robot_description/mjcf/g1_29dof_rev_1_0.xml,0.06,0.7,0.5
jog_ff_stop_360_R_002__A237_M,275,50,0.0,0.0,0.0,17.881921048765864,51.72647057983046,0.04130276618849283,0.9361980906200484,0.0,1,15a330f1dbff68cdbeb8284be6162a857bdcd21a858f65a8617fb32d5115f209,c36198f50cbe10a4485d4e18b730a14df6af98d7612a11759bdcd17235379990,275,0,5.5,327.07660302000005,-0.002155608394918437,-0.0032337809650636656,10.069090909090908,1.1469712109146872,0.02181818181818182,/home/robotixx/GR00T-WholeBodyControl/gear_sonic/data/assets/robot_description/mjcf/g1_29dof_rev_1_0.xml,0.06,0.7,0.5
jog_ff_stop_360_R_005__A266_M,304,50,0.0,0.0,0.0,15.75357681069745,31.604931396036235,0.04485831457877315,0.9070648524837629,0.0,1,15a330f1dbff68cdbeb8284be6162a857bdcd21a858f65a8617fb32d5115f209,38b8343c6ef0032a9528052c230de86e604cce31e3f37e32a194f8a1c7d693b9,304,0,6.08,327.07660302000005,-0.004578180956217345,-0.010415022852885415,10.375,1.1415715753343567,0.019736842105263157,/home/robotixx/GR00T-WholeBodyControl/gear_sonic/data/assets/robot_description/mjcf/g1_29dof_rev_1_0.xml,0.06,0.7,0.5
jog_ff_stop_360_R_fast_003__A453_M,247,50,0.0,0.0,0.0,47.370056329106845,71.91973455539615,0.10199608694186015,1.2049040647726126,0.0,1,15a330f1dbff68cdbeb8284be6162a857bdcd21a858f65a8617fb32d5115f209,d93d8e8506b737da6ea748b466d04ab9d4c8504d572ef2805100d921ab6779a1,247,0,4.94,327.07660302000005,-0.007152366823860344,-0.01002836855180509,9.319838056680162,1.3853746018876039,0.11336032388663968,/home/robotixx/GR00T-WholeBodyControl/gear_sonic/data/assets/robot_description/mjcf/g1_29dof_rev_1_0.xml,0.06,0.7,0.5
jog_forward_loop_001__A032,442,50,0.0,0.0,0.0,53.09599918286528,82.1752751124224,0.2725858144385006,1.1986265828859064,0.0,1,15a330f1dbff68cdbeb8284be6162a857bdcd21a858f65a8617fb32d5115f209,6a630137fabc5c255b8b1582eeb93dcfef54b66954a73643361a8a0b990f549e,442,0,8.84,327.07660302000005,-0.0072727727851838045,-0.014681953372108222,8.923076923076923,1.5451185413418527,0.0746606334841629,/home/robotixx/GR00T-WholeBodyControl/gear_sonic/data/assets/robot_description/mjcf/g1_29dof_rev_1_0.xml,0.06,0.7,0.5
jog_forward_loop_002__A044_M,325,50,0.0,0.0,0.0,40.54872420385648,50.08626685748344,0.18822007660821607,1.1929955008666668,0.0,1,15a330f1dbff68cdbeb8284be6162a857bdcd21a858f65a8617fb32d5115f209,6bf66ec4a199b58afdcba16416e44ad65173b66389088045e25c07b6c68fb249,325,0,6.5,327.07660302000005,-0.000503304712200686,-0.0062465594611495045,7.396923076923077,1.2777786472380022,0.1476923076923077,/home/robotixx/GR00T-WholeBodyControl/gear_sonic/data/assets/robot_description/mjcf/g1_29dof_rev_1_0.xml,0.06,0.7,0.5
jog_forward_loop_003__A037,165,50,0.0,0.0,17.610509404300302,65.8087140590811,78.68326920150261,0.255277132046053,1.2675763344238593,0.0,1,15a330f1dbff68cdbeb8284be6162a857bdcd21a858f65a8617fb32d5115f209,465115f9c7e688259e55708a6e433d4552972897d63151f3ba1ecee3d09735a2,165,0,3.3000000000000003,327.07660302000005,0.002754975145813442,-0.012905594386466669,5.278787878787878,1.3273632452103674,0.19393939393939394,/home/robotixx/GR00T-WholeBodyControl/gear_sonic/data/assets/robot_description/mjcf/g1_29dof_rev_1_0.xml,0.06,0.7,0.5
jog_forward_start_001__A021,280,50,0.0,0.0,0.0,40.801619516915125,114.87982045362743,0.1552637922499446,1.1094365429312163,0.0,1,15a330f1dbff68cdbeb8284be6162a857bdcd21a858f65a8617fb32d5115f209,84071fbcde2e251361f3fbfb7be7f01233190dca7d6a43094b757282d1ae7387,280,0,5.6000000000000005,327.07660302000005,-0.0012357251267805158,-0.0039956006263047236,8.271428571428572,1.3342000159427811,0.075,/home/robotixx/GR00T-WholeBodyControl/gear_sonic/data/assets/robot_description/mjcf/g1_29dof_rev_1_0.xml,0.06,0.7,0.5
jog_forward_start_001__A041_M,355,50,0.0,0.0,0.0,38.682502708997326,70.73817403249089,0.1691690597822936,1.0327399940783955,0.0,1,15a330f1dbff68cdbeb8284be6162a857bdcd21a858f65a8617fb32d5115f209,df3ae16acc4774be10d66fffe51984b469d92e482c4d87faf8c50dac208b5203,355,0,7.1000000000000005,327.07660302000005,-0.0027297901310355767,-0.006671622485055511,8.585915492957746,1.202093197282568,0.061971830985915494,/home/robotixx/GR00T-WholeBodyControl/gear_sonic/data/assets/robot_description/mjcf/g1_29dof_rev_1_0.xml,0.06,0.7,0.5
jog_forward_start_003__A032,327,50,0.0,0.0,0.0,51.08429149449017,70.2048765425026,0.22122991751249907,1.189007956536892,0.0,1,15a330f1dbff68cdbeb8284be6162a857bdcd21a858f65a8617fb32d5115f209,34505575f7b7355c491dc6f9780929d6f094c012bf10227492781496602ce41e,327,0,6.54,327.07660302000005,-0.004794346537901134,-0.013520877774822833,8.688073394495413,1.4091089231470681,0.09174311926605505,/home/robotixx/GR00T-WholeBodyControl/gear_sonic/data/assets/robot_description/mjcf/g1_29dof_rev_1_0.xml,0.06,0.7,0.5
jog_forward_start_003__A040_M,330,50,0.0,0.0,0.0,42.833453670287476,58.99758001180239,0.18412369588446523,1.172247610150371,0.0,1,15a330f1dbff68cdbeb8284be6162a857bdcd21a858f65a8617fb32d5115f209,94d5bb0af7f3d21903da428292fc57fbe71b462a9763cbc349f670a5673226b1,330,0,6.6000000000000005,327.07660302000005,-0.0006997342632353307,-0.006053666361323817,8.703030303030303,1.2811640308765049,0.11818181818181818,/home/robotixx/GR00T-WholeBodyControl/gear_sonic/data/assets/robot_description/mjcf/g1_29dof_rev_1_0.xml,0.06,0.7,0.5
jog_forward_start_004__A021_M,165,50,0.0,0.0,2.6781482702005235,91.21273527826116,117.42640729020711,0.17980890969979627,1.2494888554625736,0.0,1,15a330f1dbff68cdbeb8284be6162a857bdcd21a858f65a8617fb32d5115f209,0708bc405252737d26d5188e19bd4674cefb694a878830d948e563dbdae229cb,165,0,3.3000000000000003,327.07660302000005,-0.004086564309481597,-0.012613472433476535,7.8121212121212125,1.3914717608525473,0.1393939393939394,/home/robotixx/GR00T-WholeBodyControl/gear_sonic/data/assets/robot_description/mjcf/g1_29dof_rev_1_0.xml,0.06,0.7,0.5
jog_forward_start_004__A026,350,50,0.0,0.0,0.0,56.52048588321557,104.98113584652144,0.2589159428657676,1.21857020389395,0.0,1,15a330f1dbff68cdbeb8284be6162a857bdcd21a858f65a8617fb32d5115f209,d0fd9962b9e2dafc3cccb58fa3f442eb87150e7ba276bcaeddf36d4a6800146c,350,0,7.0,327.07660302000005,0.003993659802679698,-0.028932194892346042,8.728571428571428,1.4440444254169413,0.10571428571428572,/home/robotixx/GR00T-WholeBodyControl/gear_sonic/data/assets/robot_description/mjcf/g1_29dof_rev_1_0.xml,0.06,0.7,0.5
jog_forward_stop_001__A021,409,50,0.0,0.0,0.0,37.97370027968765,112.6624156789488,0.18304183685780465,1.0710988929576584,0.0,1,15a330f1dbff68cdbeb8284be6162a857bdcd21a858f65a8617fb32d5115f209,935f25d0e8416b3eea20a1c5c4fff3f02448a6990348f1510764b04d097c3a6a,409,0,8.18,327.07660302000005,-0.010604722775273592,-0.010885206021042239,10.02444987775061,1.4314936296502592,0.06845965770171149,/home/robotixx/GR00T-WholeBodyControl/gear_sonic/data/assets/robot_description/mjcf/g1_29dof_rev_1_0.xml,0.06,0.7,0.5
jog_forward_stop_001__A032_M,280,50,0.0,0.0,0.0,57.3183639230345,106.09695721317719,0.17609538741844866,1.1575770652131483,0.0,1,15a330f1dbff68cdbeb8284be6162a857bdcd21a858f65a8617fb32d5115f209,55aa2b3551226e3e68a51880a90b022900ff789e6326ce960be9822a014f573a,280,0,5.6000000000000005,327.07660302000005,-0.010871101764918326,-0.0160554486805688,9.635714285714286,1.5993483975816847,0.05714285714285714,/home/robotixx/GR00T-WholeBodyControl/gear_sonic/data/assets/robot_description/mjcf/g1_29dof_rev_1_0.xml,0.06,0.7,0.5
