clip,survival_rate,mean_survival_s,mean_body_pos_err,episodes,horizon_s,start,effort_sat_mean,effort_sat_peak,effort_sat_at_end
CMU_108_108_18_poses_120_jpos,0.875,0.83,0.08648,8,10.0,random,0.0059,0.03017,0.00862
Eyes_Japan_Dataset_aita_walk-06-catwalk-aita_poses_120_jpos,0.375,6.248,0.09416,8,10.0,random,0.00151,0.03879,0.01293
BMLmovi_Subject_45_F_MoSh_Subject_45_F_19_poses_120_jpos,1.0,2.285,0.08259,8,10.0,random,0.00121,0.03017,0.02586
Eyes_Japan_Dataset_ichige_soccer-29-heel_lift-ichige_poses_120_jpos,0.125,3.14,0.12801,8,10.0,random,0.00027,0.02155,0.01293
CMU_91_91_04_poses_120_jpos,0.625,7.055,0.0752,8,10.0,random,0.0008,0.03017,0.00862
Eyes_Japan_Dataset_hamada_jump-02-leap-hamada_poses_120_jpos,0.125,2.675,0.09869,8,10.0,random,0.00206,0.01724,0.00431
Eyes_Japan_Dataset_takiguchi_jump-05-rope_normal_run-takiguchi_poses_120_jpos,0.0,5.07,0.08564,8,10.0,random,0.00041,0.03017,0.01724
CMU_138_138_10_poses_120_jpos,0.625,1.16,0.0705,8,10.0,random,0.00184,0.03448,0.01724
CMU_106_106_04_poses_60_jpos,0.875,3.775,0.09085,8,10.0,random,0.00573,0.03879,0.00862
DFaust_67_50020_50020_one_leg_loose_poses_60_jpos,0.375,0.63,0.08237,8,10.0,random,0.00096,0.02155,0.01293
Eyes_Japan_Dataset_aita_walk-01-normal-aita_poses_120_jpos,0.75,8.457,0.08315,8,10.0,random,0.0011,0.03448,0.0
BMLmovi_Subject_24_F_MoSh_Subject_24_F_2_poses_120_jpos,1.0,1.568,0.07144,8,10.0,random,0.0006,0.01293,0.0
BMLmovi_Subject_72_F_MoSh_Subject_72_F_16_poses_120_jpos,1.0,4.81,0.05976,8,10.0,random,0.00022,0.01724,0.00862
ACCAD_s007_QkWalk1_poses_120_jpos,1.0,1.268,0.08632,8,10.0,random,0.00133,0.03017,0.01724
CMU_78_78_31_poses_120_jpos,0.125,2.12,0.11459,8,10.0,random,0.00236,0.03448,0.00431
CMU_76_76_03_poses_120_jpos,0.25,1.328,0.09508,8,10.0,random,0.00143,0.02155,0.01724
BMLmovi_Subject_47_F_MoSh_Subject_47_F_8_poses_120_jpos,1.0,3.265,0.04392,8,10.0,random,3e-05,0.00862,0.00862
Eyes_Japan_Dataset_kaiwa_gesture_etc-41-mosh-kaiwa_poses_120_jpos,0.875,8.127,0.06845,8,10.0,random,0.00023,0.02586,0.01293
CMU_108_108_16_poses_120_jpos,0.625,1.693,0.09734,8,10.0,random,0.0034,0.0431,0.00862
SFU_0015_0015_BasicKendo001_poses_120_jpos,0.75,7.822,0.08722,8,10.0,random,0.00066,0.03017,0.01293
DFaust_67_50020_50020_punching_poses_60_jpos,0.75,1.45,0.09993,8,10.0,random,0.00085,0.02155,0.00862
BMLmovi_Subject_85_F_MoSh_Subject_85_F_10_poses_120_jpos,1.0,2.973,0.0506,8,10.0,random,0.00032,0.01724,0.00431
Eyes_Japan_Dataset_kawaguchi_throw_toss-05-both_hands_over_heavy-kawaguchi_poses_120_jpos,0.375,6.303,0.08715,8,10.0,random,0.00044,0.02586,0.00862
Eyes_Japan_Dataset_hamada_accident-06-damage_left_leg-hamada_poses_120_jpos,1.0,8.065,0.06437,8,10.0,random,0.00015,0.03448,0.00862
CMU_139_139_11_poses_60_jpos,0.875,2.69,0.07167,8,10.0,random,0.0014,0.03879,0.02586
Transitions_mocap_mazen_c3d_kick_walk_poses_120_jpos,0.75,3.002,0.07027,8,10.0,random,0.00093,0.02155,0.01724
KIT_379_push_recovery_left05_poses_100_jpos,1.0,4.043,0.05266,8,10.0,random,0.00065,0.02586,0.00431
CMU_122_122_55_poses_120_jpos,1.0,2.158,0.0567,8,10.0,random,0.00034,0.01293,0.01293
CMU_144_144_04_poses_120_jpos,1.0,7.253,0.05616,8,10.0,random,0.00031,0.03448,0.01724
Eyes_Japan_Dataset_kanno_accident-03-damage_head-kanno_poses_120_jpos,0.875,8.703,0.0708,8,10.0,random,0.00046,0.03448,0.02155
KIT_10_WalkInClockwiseCircle08_poses_100_jpos,1.0,3.823,0.06196,8,10.0,random,0.00021,0.02586,0.01724
ACCAD_Male1Walking_c3d_Walk_B23_-_Side_step_right_poses_120_jpos,1.0,2.025,0.04105,8,10.0,random,0.00012,0.00431,0.0
BMLhandball_S07_Expert_Trial_upper_right_180_poses_120_jpos,0.625,3.95,0.06989,8,10.0,random,0.00232,0.03017,0.0
CMU_122_122_15_poses_120_jpos,1.0,2.208,0.05398,8,10.0,random,0.00011,0.00862,0.00862
KIT_513_kick07_poses_100_jpos,0.5,1.427,0.04773,8,10.0,random,0.00021,0.00862,0.00862
GRAB_s3_eyeglasses_clean_1,1.0,4.048,0.0479,8,10.0,random,0.00034,0.02586,0.02586
KIT_3_kneel_down_with_right_hand03_poses_100_jpos,0.0,2.08,0.12368,8,10.0,random,0.00306,0.03879,0.01293
KIT_425_bend_left06_poses_100_jpos,1.0,2.377,0.05651,8,10.0,random,0.00118,0.02586,0.00431
KIT_424_walking_fast08_poses_100_jpos,1.0,2.018,0.04707,8,10.0,random,0.00037,0.01293,0.0
GRAB_s7_stapler_staple_1,1.0,5.958,0.05464,8,10.0,random,0.00012,0.01724,0.00862
CMU_122_122_03_poses_120_jpos,0.625,1.492,0.12562,8,10.0,random,0.00095,0.01724,0.00862
GRAB_s3_waterbottle_pick_all,1.0,8.77,0.05997,8,10.0,random,0.00019,0.03017,0.02155
KIT_675_walk_with_table_left04_poses_100_jpos,1.0,2.48,0.06535,8,10.0,random,0.00033,0.02586,0.01293
KIT_3_seesaw07_poses_100_jpos,1.0,3.473,0.05492,8,10.0,random,0.00036,0.00862,0.00431
CMU_137_137_36_poses_120_jpos,0.625,8.095,0.0826,8,10.0,random,0.00082,0.03879,0.0
KIT_8_RightTurn03_poses_100_jpos,1.0,3.033,0.04888,8,10.0,random,0.00071,0.02155,0.00862
KIT_424_seesaw04_poses_100_jpos,1.0,4.58,0.05162,8,10.0,random,0.0003,0.02586,0.01724
KIT_3_walking_medium08_poses_100_jpos,1.0,3.143,0.05414,8,10.0,random,0.00048,0.02586,0.01724
KIT_421_push_recovery_stand_left03_poses_100_jpos,1.0,5.308,0.04541,8,10.0,random,9e-05,0.02586,0.02586
GRAB_s6_mouse_pick_all,1.0,7.38,0.04588,8,10.0,random,0.00015,0.02155,0.01293
KIT_8_WalkingStraightForwards09_poses_100_jpos,1.0,2.723,0.04764,8,10.0,random,0.00027,0.01724,0.00431
CMU_106_106_13_poses_60_jpos,1.0,3.678,0.05965,8,10.0,random,0.00024,0.02155,0.01724
GRAB_s4_apple_pick_all,0.875,5.415,0.0519,8,10.0,random,0.00033,0.02155,0.00862
GRAB_s6_spherelarge_pick_all,1.0,5.42,0.04479,8,10.0,random,0.0004,0.02155,0.02155
KIT_572_throw_left04_poses_100_jpos,0.75,1.205,0.04439,8,10.0,random,0.00092,0.02586,0.01724
GRAB_s5_spherelarge_pick_all,1.0,7.625,0.04739,8,10.0,random,9e-05,0.01293,0.00862
GRAB_s8_toruslarge_inspect_1,1.0,3.345,0.04381,8,10.0,random,0.00022,0.03017,0.03017
GRAB_s9_stapler_pass_1,1.0,2.75,0.0469,8,10.0,random,0.00025,0.01724,0.01293
GRAB_s1_toothpaste_pick_all,1.0,6.718,0.04726,8,10.0,random,3e-05,0.01293,0.01293
KIT_3_wave_left01_poses_100_jpos,1.0,2.203,0.04458,8,10.0,random,6e-05,0.00862,0.00431
Eyes_Japan_Dataset_kanno_pose-19-funny-kanno_poses_120_jpos,1.0,8.715,0.05499,8,10.0,random,0.00014,0.02586,0.01724
Eyes_Japan_Dataset_kanno_gesture_etc-50-syuriken-kanno_poses_120_jpos,1.0,9.162,0.05078,8,10.0,random,5e-05,0.01293,0.00431
KIT_950_Wipe_Back_Small_Circle_01_poses_100_jpos,0.75,5.355,0.13319,8,10.0,random,0.00378,0.0431,0.01293
KIT_1487_stirring_in_the_bowl07_poses_100_jpos,1.0,5.275,0.04302,8,10.0,random,0.00023,0.02155,0.00862
KIT_1717_displace_from_left_to_right_14_poses_100_jpos,1.0,1.735,0.03286,8,10.0,random,0.00085,0.01724,0.01724
KIT_969_Trial_30_poses_100_jpos,1.0,7.66,0.04177,8,10.0,random,0.00025,0.03879,0.03017
KIT_572_wipe_circular_left07_poses_100_jpos,1.0,3.47,0.03955,8,10.0,random,0.00021,0.01724,0.01293
KIT_1229_hand_through_hair_right_arm_02_poses_100_jpos,1.0,1.883,0.04059,8,10.0,random,0.0,0.0,0.0
KIT_291_shake_hand05_poses_100_jpos,1.0,1.883,0.03658,8,10.0,random,9e-05,0.01293,0.01293
