clip,survival_rate,mean_survival_s,mean_body_pos_err,episodes,horizon_s,start,effort_sat_mean,effort_sat_peak,effort_sat_at_end
ACCAD_Male2MartialArtsKicks_c3d_G3_-_front_kick_poses_120_jpos,0.5,0.733,0.09142,8,10.0,random,0.00023,0.00862,0.00431
CMU_108_108_18_poses_120_jpos,0.625,0.557,0.11631,8,10.0,random,0.00705,0.02586,0.01724
Eyes_Japan_Dataset_aita_walk-06-catwalk-aita_poses_120_jpos,0.375,2.98,0.11367,8,10.0,random,0.00167,0.03448,0.00862
BMLmovi_Subject_45_F_MoSh_Subject_45_F_19_poses_120_jpos,1.0,1.492,0.07505,8,10.0,random,6e-05,0.00431,0.00431
Eyes_Japan_Dataset_ichige_soccer-29-heel_lift-ichige_poses_120_jpos,0.125,3.013,0.09606,8,10.0,random,0.00135,0.01724,0.0
CMU_91_91_04_poses_120_jpos,0.5,6.185,0.09495,8,10.0,random,0.00117,0.03448,0.01724
Eyes_Japan_Dataset_hamada_jump-02-leap-hamada_poses_120_jpos,0.125,2.482,0.08561,8,10.0,random,0.00023,0.01293,0.00431
Eyes_Japan_Dataset_takiguchi_jump-05-rope_normal_run-takiguchi_poses_120_jpos,0.0,2.775,0.07273,8,10.0,random,0.00015,0.01293,0.00431
CMU_138_138_10_poses_120_jpos,0.0,0.552,0.12891,8,10.0,random,0.00113,0.02155,0.01724
CMU_106_106_04_poses_60_jpos,0.25,1.49,0.11888,8,10.0,random,0.00894,0.04741,0.01293
DFaust_67_50020_50020_one_leg_loose_poses_60_jpos,0.25,0.815,0.09836,8,10.0,random,0.00032,0.00862,0.00862
Eyes_Japan_Dataset_aita_walk-01-normal-aita_poses_120_jpos,0.125,4.395,0.10733,8,10.0,random,0.00262,0.03879,0.00862
BMLmovi_Subject_24_F_MoSh_Subject_24_F_2_poses_120_jpos,0.5,0.915,0.10861,8,10.0,random,0.00099,0.02155,0.01293
BMLmovi_Subject_72_F_MoSh_Subject_72_F_16_poses_120_jpos,1.0,3.33,0.06051,8,10.0,random,0.00264,0.03879,0.03879
ACCAD_s007_QkWalk1_poses_120_jpos,0.625,0.888,0.11749,8,10.0,random,0.00485,0.03448,0.01293
CMU_78_78_31_poses_120_jpos,0.125,0.91,0.10653,8,10.0,random,0.00174,0.01293,0.0
CMU_76_76_03_poses_120_jpos,0.375,1.11,0.09096,8,10.0,random,0.00068,0.02155,0.01293
BMLmovi_Subject_47_F_MoSh_Subject_47_F_8_poses_120_jpos,1.0,4.598,0.04759,8,10.0,random,0.00061,0.03448,0.03448
Eyes_Japan_Dataset_kaiwa_gesture_etc-41-mosh-kaiwa_poses_120_jpos,0.625,6.888,0.08901,8,10.0,random,0.00048,0.03017,0.01293
CMU_108_108_16_poses_120_jpos,0.375,0.83,0.11631,8,10.0,random,0.00441,0.03017,0.00431
SFU_0015_0015_BasicKendo001_poses_120_jpos,0.5,6.715,0.09214,8,10.0,random,0.00175,0.0431,0.01293
DFaust_67_50020_50020_punching_poses_60_jpos,0.625,1.012,0.06497,8,10.0,random,0.00155,0.03017,0.02155
BMLmovi_Subject_85_F_MoSh_Subject_85_F_10_poses_120_jpos,1.0,2.328,0.05193,8,10.0,random,0.00111,0.03448,0.02155
Eyes_Japan_Dataset_kawaguchi_throw_toss-05-both_hands_over_heavy-kawaguchi_poses_120_jpos,0.5,7.248,0.07954,8,10.0,random,0.0006,0.02586,0.00431
Eyes_Japan_Dataset_hamada_accident-06-damage_left_leg-hamada_poses_120_jpos,1.0,6.883,0.06068,8,10.0,random,0.00077,0.05172,0.0431
CMU_139_139_11_poses_60_jpos,0.875,1.657,0.07883,8,10.0,random,0.00097,0.01724,0.00862
Transitions_mocap_mazen_c3d_kick_walk_poses_120_jpos,0.625,3.84,0.06978,8,10.0,random,0.00032,0.02155,0.01724
KIT_379_push_recovery_left05_poses_100_jpos,0.875,2.127,0.05112,8,10.0,random,0.00019,0.01724,0.01724
CMU_122_122_55_poses_120_jpos,1.0,2.94,0.05965,8,10.0,random,0.00025,0.02155,0.00862
CMU_144_144_04_poses_120_jpos,0.625,5.52,0.06516,8,10.0,random,0.00031,0.01724,0.0
Eyes_Japan_Dataset_kanno_accident-03-damage_head-kanno_poses_120_jpos,0.875,9.315,0.06997,8,10.0,random,0.00037,0.0431,0.02155
KIT_10_WalkInClockwiseCircle08_poses_100_jpos,0.875,3.883,0.06957,8,10.0,random,0.00053,0.03017,0.00862
ACCAD_Male1Walking_c3d_Walk_B23_-_Side_step_right_poses_120_jpos,1.0,2.015,0.04989,8,10.0,random,0.00015,0.00862,0.00862
BMLhandball_S07_Expert_Trial_upper_right_180_poses_120_jpos,0.875,2.422,0.06452,8,10.0,random,0.00049,0.01724,0.0
CMU_122_122_15_poses_120_jpos,0.375,1.708,0.0879,8,10.0,random,0.00023,0.00862,0.00862
KIT_513_kick07_poses_100_jpos,0.5,1.15,0.08735,8,10.0,random,0.00115,0.03017,0.02155
GRAB_s3_eyeglasses_clean_1,1.0,5.232,0.04922,8,10.0,random,0.0001,0.02155,0.01724
KIT_3_kneel_down_with_right_hand03_poses_100_jpos,0.5,1.583,0.10591,8,10.0,random,0.00164,0.05603,0.04741
KIT_425_bend_left06_poses_100_jpos,1.0,2.243,0.0751,8,10.0,random,0.00035,0.01724,0.01293
KIT_424_walking_fast08_poses_100_jpos,1.0,2.705,0.04794,8,10.0,random,0.00013,0.01293,0.0
GRAB_s7_stapler_staple_1,1.0,2.995,0.0557,8,10.0,random,0.00021,0.01724,0.01724
CMU_122_122_03_poses_120_jpos,0.125,1.792,0.08809,8,10.0,random,0.00012,0.00862,0.00862
GRAB_s3_waterbottle_pick_all,1.0,6.735,0.05632,8,10.0,random,9e-05,0.01724,0.01293
KIT_675_walk_with_table_left04_poses_100_jpos,1.0,2.933,0.07447,8,10.0,random,0.00048,0.01293,0.0
KIT_3_seesaw07_poses_100_jpos,1.0,3.615,0.05951,8,10.0,random,0.00022,0.00862,0.00862
CMU_137_137_36_poses_120_jpos,0.875,7.14,0.07318,8,10.0,random,0.00025,0.02155,0.01724
KIT_8_RightTurn03_poses_100_jpos,1.0,2.743,0.04768,8,10.0,random,0.00048,0.01724,0.01724
KIT_424_seesaw04_poses_100_jpos,0.875,4.053,0.05656,8,10.0,random,0.00026,0.01724,0.00431
KIT_3_walking_medium08_poses_100_jpos,0.875,2.875,0.05587,8,10.0,random,0.00099,0.03448,0.01293
KIT_421_push_recovery_stand_left03_poses_100_jpos,1.0,4.942,0.04492,8,10.0,random,0.00027,0.01724,0.01293
GRAB_s6_mouse_pick_all,1.0,8.895,0.0439,8,10.0,random,0.00016,0.0431,0.03879
KIT_8_WalkingStraightForwards09_poses_100_jpos,1.0,2.95,0.04724,8,10.0,random,0.00032,0.01293,0.00431
CMU_106_106_13_poses_60_jpos,0.75,2.982,0.06322,8,10.0,random,0.00057,0.01293,0.00431
GRAB_s4_apple_pick_all,0.875,7.348,0.06998,8,10.0,random,0.0015,0.03879,0.01724
GRAB_s6_spherelarge_pick_all,1.0,8.56,0.04288,8,10.0,random,5e-05,0.02586,0.02586
KIT_572_throw_left04_poses_100_jpos,0.75,1.413,0.04761,8,10.0,random,0.00087,0.01724,0.00862
GRAB_s5_spherelarge_pick_all,1.0,7.5,0.04468,8,10.0,random,0.00023,0.01724,0.01293
GRAB_s8_toruslarge_inspect_1,1.0,2.948,0.03934,8,10.0,random,0.00066,0.02155,0.02155
GRAB_s9_stapler_pass_1,1.0,3.09,0.05236,8,10.0,random,0.00045,0.03448,0.03017
GRAB_s1_toothpaste_pick_all,0.875,7.018,0.04906,8,10.0,random,0.00017,0.01293,0.01293
KIT_3_wave_left01_poses_100_jpos,1.0,1.55,0.04484,8,10.0,random,0.00061,0.03448,0.03448
Eyes_Japan_Dataset_kanno_pose-19-funny-kanno_poses_120_jpos,0.5,4.593,0.05833,8,10.0,random,0.00035,0.03448,0.01724
Eyes_Japan_Dataset_kanno_gesture_etc-50-syuriken-kanno_poses_120_jpos,1.0,8.348,0.04721,8,10.0,random,0.00014,0.02586,0.00862
KIT_950_Wipe_Back_Small_Circle_01_poses_100_jpos,0.875,5.96,0.13496,8,10.0,random,0.00132,0.03879,0.00862
KIT_1487_stirring_in_the_bowl07_poses_100_jpos,1.0,3.843,0.03931,8,10.0,random,0.00036,0.01724,0.01724
KIT_1717_displace_from_left_to_right_14_poses_100_jpos,1.0,3.183,0.03922,8,10.0,random,0.00025,0.01293,0.00862
KIT_969_Trial_30_poses_100_jpos,1.0,7.955,0.04151,8,10.0,random,0.00011,0.03448,0.03448
KIT_572_wipe_circular_left07_poses_100_jpos,1.0,3.045,0.03232,8,10.0,random,0.00012,0.01293,0.01293
KIT_1229_hand_through_hair_right_arm_02_poses_100_jpos,1.0,1.85,0.03503,8,10.0,random,0.00038,0.01293,0.01293
KIT_291_shake_hand05_poses_100_jpos,1.0,2.348,0.03172,8,10.0,random,0.00026,0.01724,0.01724
