clip,survival_rate,mean_survival_s,mean_body_pos_err,episodes,horizon_s,start,effort_sat_mean,effort_sat_peak,effort_sat_at_end
ACCAD_Female1General_c3d_A15_-_skip_to_stand_poses_120_jpos,0.75,1.75,0.09299,8,10.0,random,0.00062,0.01724,0.00431
CMU_88_88_10_poses_60_jpos,0.625,1.315,0.09294,8,10.0,random,0.0006,0.01724,0.01293
Eyes_Japan_Dataset_aita_pose-04-drank-aita_poses_120_jpos,0.625,7.218,0.08901,8,10.0,random,0.00102,0.03448,0.01293
Eyes_Japan_Dataset_yamaoka_tennis-18-catch_netball-yamaoka_poses_120_jpos,0.25,4.418,0.08736,8,10.0,random,0.00187,0.03448,0.02155
CMU_93_93_08_poses_60_jpos,1.0,5.425,0.072,8,10.0,random,0.00035,0.02155,0.02155
ACCAD_Male2Walking_c3d_B17_-__Walk_to_hop_to_walk_poses_120_jpos,0.125,1.59,0.10947,8,10.0,random,0.00333,0.02155,0.00862
BMLmovi_Subject_13_F_MoSh_Subject_13_F_3_poses_120_jpos,0.75,4.423,0.07911,8,10.0,random,0.00087,0.03448,0.01293
BMLmovi_Subject_32_F_MoSh_Subject_32_F_7_poses_120_jpos,1.0,2.083,0.06361,8,10.0,random,0.00027,0.01724,0.00862
BMLmovi_Subject_51_F_MoSh_Subject_51_F_17_poses_120_jpos,0.875,5.143,0.07551,8,10.0,random,0.00225,0.03879,0.01293
BMLmovi_Subject_27_F_MoSh_Subject_27_F_11_poses_120_jpos,0.625,4.01,0.08409,8,10.0,random,0.00081,0.02586,0.01724
CMU_35_35_18_poses_120_jpos,0.5,0.417,0.13654,8,10.0,random,0.00754,0.03448,0.01293
CMU_35_35_26_poses_120_jpos,0.25,0.448,0.18587,8,10.0,random,0.0129,0.03879,0.02155
ACCAD_Male2MartialArtsKicks_c3d_G3_-_front_kick_poses_120_jpos,0.875,0.408,0.05102,8,10.0,random,0.00042,0.01293,0.01293
CMU_108_108_18_poses_120_jpos,0.5,0.652,0.13625,8,10.0,random,0.01074,0.04741,0.02586
Eyes_Japan_Dataset_aita_walk-06-catwalk-aita_poses_120_jpos,0.125,2.772,0.10233,8,10.0,random,0.00136,0.03448,0.01293
BMLmovi_Subject_45_F_MoSh_Subject_45_F_19_poses_120_jpos,1.0,1.552,0.07202,8,10.0,random,0.00037,0.01724,0.01724
Eyes_Japan_Dataset_ichige_soccer-29-heel_lift-ichige_poses_120_jpos,0.125,3.17,0.06993,8,10.0,random,0.0003,0.01293,0.00862
CMU_91_91_04_poses_120_jpos,0.5,4.638,0.09841,8,10.0,random,0.00199,0.03017,0.0
Eyes_Japan_Dataset_hamada_jump-02-leap-hamada_poses_120_jpos,0.125,1.857,0.10733,8,10.0,random,0.00122,0.02155,0.01724
Eyes_Japan_Dataset_takiguchi_jump-05-rope_normal_run-takiguchi_poses_120_jpos,0.0,3.61,0.10234,8,10.0,random,0.00052,0.01724,0.00431
CMU_138_138_10_poses_120_jpos,0.125,0.557,0.10752,8,10.0,random,0.00232,0.01724,0.0
CMU_106_106_04_poses_60_jpos,0.125,2.902,0.08451,8,10.0,random,0.00441,0.05172,0.01293
DFaust_67_50020_50020_one_leg_loose_poses_60_jpos,0.5,0.44,0.07974,8,10.0,random,0.00491,0.01724,0.01724
Eyes_Japan_Dataset_aita_walk-01-normal-aita_poses_120_jpos,0.5,7.035,0.09896,8,10.0,random,0.00159,0.03879,0.00862
BMLmovi_Subject_24_F_MoSh_Subject_24_F_2_poses_120_jpos,1.0,1.328,0.07693,8,10.0,random,0.00047,0.00862,0.00862
BMLmovi_Subject_72_F_MoSh_Subject_72_F_16_poses_120_jpos,0.875,3.71,0.0698,8,10.0,random,0.00052,0.01724,0.01293
ACCAD_s007_QkWalk1_poses_120_jpos,0.5,1.478,0.12999,8,10.0,random,0.004,0.03879,0.00431
CMU_78_78_31_poses_120_jpos,0.125,0.917,0.10705,8,10.0,random,0.00444,0.0431,0.01293
CMU_76_76_03_poses_120_jpos,0.25,1.01,0.09026,8,10.0,random,0.00028,0.01724,0.01724
BMLmovi_Subject_47_F_MoSh_Subject_47_F_8_poses_120_jpos,1.0,4.47,0.04515,8,10.0,random,0.00025,0.02155,0.01724
Eyes_Japan_Dataset_kaiwa_gesture_etc-41-mosh-kaiwa_poses_120_jpos,0.875,9.467,0.08791,8,10.0,random,0.00068,0.03448,0.00862
CMU_108_108_16_poses_120_jpos,0.5,0.745,0.12452,8,10.0,random,0.00944,0.0431,0.02155
SFU_0015_0015_BasicKendo001_poses_120_jpos,0.375,5.508,0.08542,8,10.0,random,0.00198,0.03448,0.00431
DFaust_67_50020_50020_punching_poses_60_jpos,0.5,0.93,0.07359,8,10.0,random,0.0004,0.01293,0.00862
BMLmovi_Subject_85_F_MoSh_Subject_85_F_10_poses_120_jpos,1.0,2.823,0.05634,8,10.0,random,0.00015,0.02586,0.02586
Eyes_Japan_Dataset_kawaguchi_throw_toss-05-both_hands_over_heavy-kawaguchi_poses_120_jpos,0.375,3.95,0.07525,8,10.0,random,0.00017,0.01724,0.00431
Eyes_Japan_Dataset_hamada_accident-06-damage_left_leg-hamada_poses_120_jpos,0.875,7.628,0.07204,8,10.0,random,0.00019,0.02155,0.01293
CMU_139_139_11_poses_60_jpos,0.625,3.015,0.0921,8,10.0,random,0.00241,0.04741,0.00862
Transitions_mocap_mazen_c3d_kick_walk_poses_120_jpos,0.75,3.2,0.08409,8,10.0,random,0.00058,0.01724,0.01724
KIT_379_push_recovery_left05_poses_100_jpos,1.0,3.585,0.05479,8,10.0,random,0.00018,0.00862,0.0
CMU_122_122_55_poses_120_jpos,1.0,3.15,0.06296,8,10.0,random,0.00012,0.00862,0.00862
CMU_144_144_04_poses_120_jpos,0.75,6.253,0.08794,8,10.0,random,0.00051,0.02155,0.00862
Eyes_Japan_Dataset_kanno_accident-03-damage_head-kanno_poses_120_jpos,0.875,8.285,0.07108,8,10.0,random,0.00058,0.04741,0.03017
KIT_10_WalkInClockwiseCircle08_poses_100_jpos,0.75,3.295,0.08692,8,10.0,random,0.0006,0.02586,0.00862
ACCAD_Male1Walking_c3d_Walk_B23_-_Side_step_right_poses_120_jpos,1.0,1.617,0.0435,8,10.0,random,0.0002,0.01293,0.01293
BMLhandball_S07_Expert_Trial_upper_right_180_poses_120_jpos,1.0,4.503,0.07291,8,10.0,random,0.00104,0.03879,0.00431
CMU_122_122_15_poses_120_jpos,0.625,2.04,0.08189,8,10.0,random,0.00018,0.00431,0.0
KIT_513_kick07_poses_100_jpos,0.75,1.667,0.05378,8,10.0,random,0.00016,0.01293,0.00862
GRAB_s3_eyeglasses_clean_1,1.0,3.88,0.04639,8,10.0,random,7e-05,0.00862,0.00862
KIT_3_kneel_down_with_right_hand03_poses_100_jpos,0.5,1.188,0.09326,8,10.0,random,0.00173,0.05603,0.03879
KIT_425_bend_left06_poses_100_jpos,1.0,1.585,0.056,8,10.0,random,0.00079,0.02586,0.01293
KIT_424_walking_fast08_poses_100_jpos,1.0,2.988,0.0537,8,10.0,random,0.00061,0.02586,0.02155
GRAB_s7_stapler_staple_1,1.0,2.995,0.05392,8,10.0,random,0.00218,0.02155,0.02155
CMU_122_122_03_poses_120_jpos,0.25,1.865,0.10114,8,10.0,random,0.00092,0.03017,0.02155
GRAB_s3_waterbottle_pick_all,1.0,7.808,0.06103,8,10.0,random,0.00017,0.02155,0.00862
KIT_675_walk_with_table_left04_poses_100_jpos,1.0,4.103,0.0759,8,10.0,random,0.00188,0.0431,0.03017
KIT_3_seesaw07_poses_100_jpos,0.875,4.45,0.07407,8,10.0,random,0.00058,0.02586,0.0
CMU_137_137_36_poses_120_jpos,0.75,7.165,0.08489,8,10.0,random,0.00049,0.03017,0.00862
KIT_8_RightTurn03_poses_100_jpos,1.0,3.163,0.05206,8,10.0,random,0.0001,0.00862,0.0
KIT_424_seesaw04_poses_100_jpos,1.0,3.453,0.053,8,10.0,random,0.00033,0.02155,0.00862
KIT_3_walking_medium08_poses_100_jpos,1.0,3.373,0.05966,8,10.0,random,0.00044,0.02155,0.00862
KIT_421_push_recovery_stand_left03_poses_100_jpos,1.0,4.308,0.04754,8,10.0,random,0.0,0.0,0.0
GRAB_s6_mouse_pick_all,1.0,5.355,0.04677,8,10.0,random,0.00016,0.03017,0.02586
KIT_8_WalkingStraightForwards09_poses_100_jpos,1.0,2.73,0.04357,8,10.0,random,4e-05,0.00431,0.00431
CMU_106_106_13_poses_60_jpos,1.0,1.475,0.0449,8,10.0,random,8e-05,0.00862,0.00862
GRAB_s4_apple_pick_all,1.0,8.473,0.06562,8,10.0,random,0.00028,0.03017,0.02155
GRAB_s6_spherelarge_pick_all,1.0,8.595,0.04766,8,10.0,random,0.00013,0.03017,0.02155
KIT_572_throw_left04_poses_100_jpos,0.875,1.25,0.04029,8,10.0,random,0.00061,0.02586,0.02586
GRAB_s5_spherelarge_pick_all,1.0,7.362,0.04388,8,10.0,random,0.00021,0.03448,0.03448
GRAB_s8_toruslarge_inspect_1,1.0,3.978,0.04279,8,10.0,random,0.00013,0.02155,0.01293
GRAB_s9_stapler_pass_1,1.0,2.93,0.05523,8,10.0,random,0.00054,0.02155,0.02155
GRAB_s1_toothpaste_pick_all,1.0,9.525,0.04869,8,10.0,random,2e-05,0.00862,0.00862
KIT_3_wave_left01_poses_100_jpos,0.75,1.53,0.04808,8,10.0,random,0.00035,0.00431,0.0
Eyes_Japan_Dataset_kanno_pose-19-funny-kanno_poses_120_jpos,1.0,7.027,0.05845,8,10.0,random,0.00033,0.04741,0.03879
Eyes_Japan_Dataset_kanno_gesture_etc-50-syuriken-kanno_poses_120_jpos,1.0,9.2,0.04831,8,10.0,random,6e-05,0.01293,0.00862
KIT_950_Wipe_Back_Small_Circle_01_poses_100_jpos,1.0,6.075,0.13028,8,10.0,random,0.0017,0.03448,0.01293
KIT_1487_stirring_in_the_bowl07_poses_100_jpos,1.0,3.127,0.04096,8,10.0,random,0.0002,0.01293,0.00431
KIT_1717_displace_from_left_to_right_14_poses_100_jpos,1.0,2.688,0.03906,8,10.0,random,0.00049,0.01293,0.0
KIT_969_Trial_30_poses_100_jpos,1.0,4.593,0.04525,8,10.0,random,0.00014,0.01293,0.01293
KIT_572_wipe_circular_left07_poses_100_jpos,1.0,2.925,0.03585,8,10.0,random,3e-05,0.00431,0.0
KIT_1229_hand_through_hair_right_arm_02_poses_100_jpos,1.0,2.005,0.03079,8,10.0,random,0.00021,0.02586,0.02586
KIT_291_shake_hand05_poses_100_jpos,1.0,2.277,0.03584,8,10.0,random,0.0,0.0,0.0
