clip,survival_rate,mean_survival_s,mean_body_pos_err,episodes,horizon_s,start,effort_sat_mean,effort_sat_peak,effort_sat_at_end
DFaust_67_50020_50020_punching_poses_60_jpos,0.75,1.325,0.06577,8,10.0,random,0.00117,0.02155,0.02155
BMLmovi_Subject_85_F_MoSh_Subject_85_F_10_poses_120_jpos,1.0,2.067,0.04772,8,10.0,random,0.00036,0.03017,0.03017
Eyes_Japan_Dataset_kawaguchi_throw_toss-05-both_hands_over_heavy-kawaguchi_poses_120_jpos,0.625,3.84,0.06428,8,10.0,random,0.00036,0.02586,0.02155
Eyes_Japan_Dataset_hamada_accident-06-damage_left_leg-hamada_poses_120_jpos,0.875,9.515,0.06904,8,10.0,random,0.00027,0.03017,0.02155
CMU_139_139_11_poses_60_jpos,0.625,1.768,0.07776,8,10.0,random,0.00123,0.03017,0.02155
Transitions_mocap_mazen_c3d_kick_walk_poses_120_jpos,1.0,3.308,0.06813,8,10.0,random,0.00062,0.0431,0.03879
KIT_379_push_recovery_left05_poses_100_jpos,1.0,3.078,0.04588,8,10.0,random,0.00115,0.02586,0.02155
CMU_122_122_55_poses_120_jpos,1.0,2.91,0.06627,8,10.0,random,0.00064,0.03879,0.03448
CMU_144_144_04_poses_120_jpos,1.0,8.76,0.05892,8,10.0,random,0.00035,0.03017,0.01293
Eyes_Japan_Dataset_kanno_accident-03-damage_head-kanno_poses_120_jpos,0.875,7.288,0.07073,8,10.0,random,0.00054,0.04741,0.03879
KIT_10_WalkInClockwiseCircle08_poses_100_jpos,1.0,4.423,0.05836,8,10.0,random,0.00076,0.02586,0.01293
ACCAD_Male1Walking_c3d_Walk_B23_-_Side_step_right_poses_120_jpos,1.0,1.955,0.05465,8,10.0,random,0.00113,0.03879,0.03448
BMLhandball_S07_Expert_Trial_upper_right_180_poses_120_jpos,0.5,4.242,0.08314,8,10.0,random,0.0044,0.05172,0.01724
CMU_122_122_15_poses_120_jpos,0.5,2.165,0.09005,8,10.0,random,0.00031,0.02586,0.02155
KIT_513_kick07_poses_100_jpos,0.75,1.665,0.0454,8,10.0,random,0.00168,0.04741,0.03448
GRAB_s3_eyeglasses_clean_1,1.0,6.435,0.0465,8,10.0,random,0.00021,0.05172,0.04741
KIT_3_kneel_down_with_right_hand03_poses_100_jpos,0.25,1.185,0.11634,8,10.0,random,0.00171,0.03017,0.00862
KIT_425_bend_left06_poses_100_jpos,1.0,2.655,0.06494,8,10.0,random,0.00028,0.01293,0.00431
KIT_424_walking_fast08_poses_100_jpos,1.0,2.855,0.04715,8,10.0,random,0.00035,0.03017,0.01724
GRAB_s7_stapler_staple_1,0.875,4.765,0.0549,8,10.0,random,0.00026,0.01724,0.01724
CMU_122_122_03_poses_120_jpos,0.625,2.135,0.11266,8,10.0,random,0.00097,0.02155,0.01724
GRAB_s3_waterbottle_pick_all,0.75,7.713,0.06377,8,10.0,random,0.0007,0.03448,0.01724
KIT_675_walk_with_table_left04_poses_100_jpos,1.0,2.61,0.06411,8,10.0,random,0.00095,0.01724,0.01293
KIT_3_seesaw07_poses_100_jpos,1.0,4.115,0.06647,8,10.0,random,0.00011,0.01293,0.0
CMU_137_137_36_poses_120_jpos,1.0,9.17,0.0712,8,10.0,random,0.00078,0.04741,0.00431
KIT_8_RightTurn03_poses_100_jpos,1.0,2.283,0.04076,8,10.0,random,0.00047,0.02155,0.01724
KIT_424_seesaw04_poses_100_jpos,1.0,3.925,0.04824,8,10.0,random,0.00044,0.02586,0.02586
KIT_3_walking_medium08_poses_100_jpos,1.0,2.772,0.05501,8,10.0,random,0.00076,0.01724,0.01293
KIT_421_push_recovery_stand_left03_poses_100_jpos,1.0,4.923,0.04146,8,10.0,random,0.00036,0.03017,0.03017
GRAB_s6_mouse_pick_all,1.0,6.55,0.04176,8,10.0,random,0.00082,0.04741,0.0431
KIT_8_WalkingStraightForwards09_poses_100_jpos,1.0,3.47,0.047,8,10.0,random,0.00035,0.03448,0.03448
CMU_106_106_13_poses_60_jpos,0.75,1.748,0.05363,8,10.0,random,0.0092,0.02586,0.02155
GRAB_s4_apple_pick_all,1.0,6.965,0.05556,8,10.0,random,0.00018,0.01293,0.00862
GRAB_s6_spherelarge_pick_all,1.0,5.475,0.04366,8,10.0,random,0.0002,0.03017,0.02586
KIT_572_throw_left04_poses_100_jpos,1.0,2.433,0.04017,8,10.0,random,0.00056,0.03448,0.03448
GRAB_s5_spherelarge_pick_all,1.0,7.322,0.03949,8,10.0,random,0.00019,0.01293,0.01293
GRAB_s8_toruslarge_inspect_1,1.0,2.06,0.03637,8,10.0,random,0.00035,0.03879,0.03879
GRAB_s9_stapler_pass_1,1.0,2.663,0.04759,8,10.0,random,0.00073,0.0431,0.0431
GRAB_s1_toothpaste_pick_all,1.0,9.103,0.04474,8,10.0,random,0.00014,0.01293,0.00862
KIT_3_wave_left01_poses_100_jpos,1.0,2.51,0.04225,8,10.0,random,0.00044,0.02155,0.01724
Eyes_Japan_Dataset_kanno_pose-19-funny-kanno_poses_120_jpos,1.0,9.273,0.06484,8,10.0,random,4e-05,0.01724,0.01724
Eyes_Japan_Dataset_kanno_gesture_etc-50-syuriken-kanno_poses_120_jpos,1.0,9.408,0.04963,8,10.0,random,3e-05,0.01293,0.01293
KIT_950_Wipe_Back_Small_Circle_01_poses_100_jpos,1.0,4.955,0.1164,8,10.0,random,0.00268,0.0431,0.03448
KIT_1487_stirring_in_the_bowl07_poses_100_jpos,1.0,2.978,0.03945,8,10.0,random,0.00078,0.03448,0.03448
KIT_1717_displace_from_left_to_right_14_poses_100_jpos,1.0,2.755,0.04147,8,10.0,random,0.00036,0.03448,0.03448
KIT_969_Trial_30_poses_100_jpos,1.0,6.625,0.04088,8,10.0,random,6e-05,0.02155,0.01724
KIT_572_wipe_circular_left07_poses_100_jpos,1.0,2.507,0.03091,8,10.0,random,0.00086,0.01724,0.01724
KIT_1229_hand_through_hair_right_arm_02_poses_100_jpos,1.0,2.0,0.03501,8,10.0,random,0.0001,0.00862,0.00862
KIT_291_shake_hand05_poses_100_jpos,1.0,1.355,0.03153,8,10.0,random,0.00159,0.03448,0.03448
