clip,survival_rate,mean_survival_s,mean_body_pos_err,episodes,horizon_s,start,effort_sat_mean,effort_sat_peak,effort_sat_at_end
DanceDB_20180501_CliodelaVara_CLIO_Dimitroula_1_poses_120_jpos,0.0,2.772,0.11261,8,10.0,random,0.00045,0.02155,0.01293
CMU_138_138_25_poses_120_jpos,1.0,0.955,0.0655,8,10.0,random,0.00098,0.01293,0.0
ACCAD_Female1General_c3d_A15_-_skip_to_stand_poses_120_jpos,0.625,1.09,0.11135,8,10.0,random,0.00066,0.01724,0.01293
CMU_88_88_10_poses_60_jpos,0.375,1.012,0.09763,8,10.0,random,0.0017,0.01724,0.00431
Eyes_Japan_Dataset_aita_pose-04-drank-aita_poses_120_jpos,0.5,6.578,0.09408,8,10.0,random,0.00098,0.03448,0.01293
Eyes_Japan_Dataset_yamaoka_tennis-18-catch_netball-yamaoka_poses_120_jpos,0.25,3.415,0.09542,8,10.0,random,0.0041,0.04741,0.00431
CMU_93_93_08_poses_60_jpos,1.0,3.792,0.07367,8,10.0,random,0.00049,0.02155,0.01293
ACCAD_Male2Walking_c3d_B17_-__Walk_to_hop_to_walk_poses_120_jpos,0.25,1.305,0.1052,8,10.0,random,0.0018,0.02155,0.00862
BMLmovi_Subject_13_F_MoSh_Subject_13_F_3_poses_120_jpos,0.625,3.915,0.09045,8,10.0,random,0.00124,0.03879,0.02155
BMLmovi_Subject_32_F_MoSh_Subject_32_F_7_poses_120_jpos,1.0,1.772,0.07375,8,10.0,random,0.00026,0.01724,0.01293
BMLmovi_Subject_51_F_MoSh_Subject_51_F_17_poses_120_jpos,0.875,3.39,0.08046,8,10.0,random,0.00151,0.03017,0.00431
BMLmovi_Subject_27_F_MoSh_Subject_27_F_11_poses_120_jpos,0.625,2.738,0.09878,8,10.0,random,0.0008,0.02586,0.00862
CMU_35_35_18_poses_120_jpos,0.75,0.605,0.14962,8,10.0,random,0.00829,0.03448,0.00862
CMU_35_35_26_poses_120_jpos,0.375,0.302,0.24273,8,10.0,random,0.01166,0.03017,0.01293
ACCAD_Male2MartialArtsKicks_c3d_G3_-_front_kick_poses_120_jpos,0.75,0.743,0.08889,8,10.0,random,0.0003,0.01293,0.01293
CMU_108_108_18_poses_120_jpos,0.875,0.475,0.08657,8,10.0,random,0.01561,0.03879,0.03017
Eyes_Japan_Dataset_aita_walk-06-catwalk-aita_poses_120_jpos,0.25,2.812,0.10184,8,10.0,random,0.00145,0.03879,0.02155
BMLmovi_Subject_45_F_MoSh_Subject_45_F_19_poses_120_jpos,1.0,1.752,0.08405,8,10.0,random,0.00081,0.02155,0.0
Eyes_Japan_Dataset_ichige_soccer-29-heel_lift-ichige_poses_120_jpos,0.125,3.425,0.10752,8,10.0,random,0.00043,0.02155,0.00862
CMU_91_91_04_poses_120_jpos,0.875,9.365,0.09217,8,10.0,random,0.00067,0.03879,0.01293
Eyes_Japan_Dataset_hamada_jump-02-leap-hamada_poses_120_jpos,0.5,2.857,0.08044,8,10.0,random,0.00055,0.02586,0.01724
Eyes_Japan_Dataset_takiguchi_jump-05-rope_normal_run-takiguchi_poses_120_jpos,0.0,3.525,0.08852,8,10.0,random,0.00024,0.01724,0.01293
CMU_138_138_10_poses_120_jpos,0.0,0.588,0.11869,8,10.0,random,0.00161,0.02586,0.01724
CMU_106_106_04_poses_60_jpos,0.125,2.562,0.10003,8,10.0,random,0.00196,0.03448,0.00431
DFaust_67_50020_50020_one_leg_loose_poses_60_jpos,0.25,0.598,0.1029,8,10.0,random,0.00047,0.01293,0.00862
Eyes_Japan_Dataset_aita_walk-01-normal-aita_poses_120_jpos,0.625,5.178,0.08679,8,10.0,random,0.00029,0.02586,0.01293
BMLmovi_Subject_24_F_MoSh_Subject_24_F_2_poses_120_jpos,0.875,0.82,0.08218,8,10.0,random,0.00065,0.01293,0.01293
BMLmovi_Subject_72_F_MoSh_Subject_72_F_16_poses_120_jpos,1.0,4.737,0.06489,8,10.0,random,9e-05,0.01724,0.00862
ACCAD_s007_QkWalk1_poses_120_jpos,1.0,1.365,0.09577,8,10.0,random,0.00124,0.02155,0.0
CMU_78_78_31_poses_120_jpos,0.375,1.085,0.11188,8,10.0,random,0.0014,0.02155,0.01293
CMU_76_76_03_poses_120_jpos,0.25,1.39,0.09671,8,10.0,random,0.00036,0.02586,0.02155
BMLmovi_Subject_47_F_MoSh_Subject_47_F_8_poses_120_jpos,1.0,4.555,0.04961,8,10.0,random,0.0003,0.03448,0.03448
Eyes_Japan_Dataset_kaiwa_gesture_etc-41-mosh-kaiwa_poses_120_jpos,0.375,5.0,0.09291,8,10.0,random,0.00065,0.01724,0.00431
CMU_108_108_16_poses_120_jpos,0.5,0.792,0.11866,8,10.0,random,0.00452,0.02586,0.00431
SFU_0015_0015_BasicKendo001_poses_120_jpos,0.125,3.317,0.09652,8,10.0,random,0.00059,0.02155,0.0
DFaust_67_50020_50020_punching_poses_60_jpos,0.625,0.998,0.07097,8,10.0,random,0.00129,0.01293,0.01293
BMLmovi_Subject_85_F_MoSh_Subject_85_F_10_poses_120_jpos,1.0,1.968,0.06139,8,10.0,random,0.00027,0.01724,0.01293
Eyes_Japan_Dataset_kawaguchi_throw_toss-05-both_hands_over_heavy-kawaguchi_poses_120_jpos,0.875,6.907,0.06831,8,10.0,random,0.00015,0.01724,0.00862
Eyes_Japan_Dataset_hamada_accident-06-damage_left_leg-hamada_poses_120_jpos,0.625,8.42,0.08355,8,10.0,random,0.00074,0.0431,0.00862
CMU_139_139_11_poses_60_jpos,0.75,1.98,0.09225,8,10.0,random,0.00395,0.03017,0.00862
Transitions_mocap_mazen_c3d_kick_walk_poses_120_jpos,0.875,4.522,0.07691,8,10.0,random,0.00029,0.03017,0.02586
KIT_379_push_recovery_left05_poses_100_jpos,1.0,3.995,0.06104,8,10.0,random,0.00052,0.02586,0.01293
CMU_122_122_55_poses_120_jpos,1.0,3.235,0.06847,8,10.0,random,0.00033,0.01724,0.01293
CMU_144_144_04_poses_120_jpos,0.875,6.27,0.07391,8,10.0,random,0.00101,0.03448,0.01724
Eyes_Japan_Dataset_kanno_accident-03-damage_head-kanno_poses_120_jpos,1.0,7.812,0.06389,8,10.0,random,0.00048,0.04741,0.03017
KIT_10_WalkInClockwiseCircle08_poses_100_jpos,0.875,2.783,0.06374,8,10.0,random,3e-05,0.00862,0.00431
ACCAD_Male1Walking_c3d_Walk_B23_-_Side_step_right_poses_120_jpos,1.0,1.973,0.05444,8,10.0,random,0.00017,0.02155,0.02155
BMLhandball_S07_Expert_Trial_upper_right_180_poses_120_jpos,1.0,4.678,0.07933,8,10.0,random,0.00089,0.03017,0.00431
CMU_122_122_15_poses_120_jpos,0.25,1.403,0.11423,8,10.0,random,0.00014,0.00862,0.00862
KIT_513_kick07_poses_100_jpos,0.5,1.29,0.07887,8,10.0,random,0.00032,0.01724,0.01293
GRAB_s3_eyeglasses_clean_1,1.0,6.06,0.05346,8,10.0,random,0.00014,0.01724,0.01293
KIT_3_kneel_down_with_right_hand03_poses_100_jpos,0.375,1.26,0.12562,8,10.0,random,0.00322,0.0431,0.02586
KIT_425_bend_left06_poses_100_jpos,1.0,1.86,0.05755,8,10.0,random,0.00177,0.02586,0.01293
KIT_424_walking_fast08_poses_100_jpos,1.0,1.983,0.05299,8,10.0,random,0.00034,0.01724,0.00862
GRAB_s7_stapler_staple_1,1.0,4.223,0.0581,8,10.0,random,3e-05,0.00431,0.0
CMU_122_122_03_poses_120_jpos,0.25,0.915,0.13367,8,10.0,random,0.00092,0.02586,0.02155
GRAB_s3_waterbottle_pick_all,1.0,7.633,0.06542,8,10.0,random,0.00022,0.02155,0.01724
KIT_675_walk_with_table_left04_poses_100_jpos,0.75,3.093,0.08606,8,10.0,random,0.00019,0.01724,0.01293
KIT_3_seesaw07_poses_100_jpos,1.0,3.995,0.06675,8,10.0,random,0.00038,0.02155,0.0
CMU_137_137_36_poses_120_jpos,0.875,8.697,0.07757,8,10.0,random,0.00033,0.03879,0.02155
KIT_8_RightTurn03_poses_100_jpos,1.0,2.998,0.06201,8,10.0,random,0.0003,0.01724,0.01293
KIT_424_seesaw04_poses_100_jpos,0.875,3.323,0.06303,8,10.0,random,0.00016,0.01293,0.0
KIT_3_walking_medium08_poses_100_jpos,1.0,3.5,0.05551,8,10.0,random,0.00058,0.02155,0.0
KIT_421_push_recovery_stand_left03_poses_100_jpos,1.0,5.062,0.04898,8,10.0,random,4e-05,0.00862,0.00862
GRAB_s6_mouse_pick_all,1.0,8.255,0.05298,8,10.0,random,0.00354,0.0431,0.0431
KIT_8_WalkingStraightForwards09_poses_100_jpos,1.0,3.848,0.06066,8,10.0,random,0.00075,0.03879,0.01724
CMU_106_106_13_poses_60_jpos,1.0,2.348,0.04394,8,10.0,random,9e-05,0.01293,0.01293
GRAB_s4_apple_pick_all,1.0,9.16,0.06613,8,10.0,random,0.00012,0.02155,0.01724
GRAB_s6_spherelarge_pick_all,1.0,6.178,0.05292,8,10.0,random,0.00185,0.0431,0.0431
KIT_572_throw_left04_poses_100_jpos,1.0,2.638,0.04519,8,10.0,random,0.00034,0.02586,0.02155
GRAB_s5_spherelarge_pick_all,1.0,8.213,0.04958,8,10.0,random,3e-05,0.01293,0.01293
GRAB_s8_toruslarge_inspect_1,1.0,5.098,0.05633,8,10.0,random,7e-05,0.01293,0.00862
GRAB_s9_stapler_pass_1,0.875,3.873,0.06427,8,10.0,random,0.0004,0.03017,0.02155
GRAB_s1_toothpaste_pick_all,1.0,8.615,0.05501,8,10.0,random,0.0002,0.03017,0.03017
KIT_3_wave_left01_poses_100_jpos,0.625,1.295,0.05336,8,10.0,random,4e-05,0.00431,0.00431
Eyes_Japan_Dataset_kanno_pose-19-funny-kanno_poses_120_jpos,1.0,8.925,0.04671,8,10.0,random,0.00015,0.02155,0.01724
Eyes_Japan_Dataset_kanno_gesture_etc-50-syuriken-kanno_poses_120_jpos,1.0,10.0,0.0492,8,10.0,random,9e-05,0.02155,0.00862
KIT_950_Wipe_Back_Small_Circle_01_poses_100_jpos,0.875,4.353,0.11376,8,10.0,random,0.00136,0.03017,0.01724
KIT_1487_stirring_in_the_bowl07_poses_100_jpos,1.0,4.77,0.05181,8,10.0,random,0.00013,0.01724,0.01724
KIT_1717_displace_from_left_to_right_14_poses_100_jpos,1.0,2.583,0.04801,8,10.0,random,0.00016,0.02155,0.01724
KIT_969_Trial_30_poses_100_jpos,1.0,7.812,0.04846,8,10.0,random,0.00015,0.01724,0.01724
KIT_572_wipe_circular_left07_poses_100_jpos,1.0,2.38,0.03274,8,10.0,random,0.00025,0.00862,0.00862
KIT_1229_hand_through_hair_right_arm_02_poses_100_jpos,1.0,1.52,0.03639,8,10.0,random,0.0001,0.00862,0.00862
KIT_291_shake_hand05_poses_100_jpos,1.0,1.73,0.04656,8,10.0,random,0.0001,0.00431,0.00431
