clip,survival_rate,mean_survival_s,mean_body_pos_err,episodes,horizon_s,start,effort_sat_mean,effort_sat_peak,effort_sat_at_end
DanceDB_20180501_CliodelaVara_CLIO_Dimitroula_1_poses_120_jpos,0.0,2.843,0.12544,8,10.0,random,0.00072,0.02586,0.01293
CMU_138_138_25_poses_120_jpos,1.0,1.913,0.08012,8,10.0,random,0.00195,0.03879,0.00862
ACCAD_Female1General_c3d_A15_-_skip_to_stand_poses_120_jpos,0.5,0.912,0.11831,8,10.0,random,0.00096,0.02155,0.0
CMU_88_88_10_poses_60_jpos,0.25,0.698,0.10946,8,10.0,random,0.00329,0.03879,0.03017
Eyes_Japan_Dataset_aita_pose-04-drank-aita_poses_120_jpos,0.375,5.788,0.10673,8,10.0,random,0.00072,0.03017,0.01293
Eyes_Japan_Dataset_yamaoka_tennis-18-catch_netball-yamaoka_poses_120_jpos,0.125,3.745,0.08703,8,10.0,random,0.00172,0.03448,0.00862
CMU_93_93_08_poses_60_jpos,0.875,4.147,0.08033,8,10.0,random,0.00072,0.03017,0.01724
ACCAD_Male2Walking_c3d_B17_-__Walk_to_hop_to_walk_poses_120_jpos,0.25,1.683,0.11595,8,10.0,random,0.00257,0.03017,0.01293
BMLmovi_Subject_13_F_MoSh_Subject_13_F_3_poses_120_jpos,0.875,4.013,0.07924,8,10.0,random,0.00134,0.03879,0.02586
BMLmovi_Subject_32_F_MoSh_Subject_32_F_7_poses_120_jpos,0.75,1.167,0.06785,8,10.0,random,0.00082,0.02155,0.02155
BMLmovi_Subject_51_F_MoSh_Subject_51_F_17_poses_120_jpos,0.625,2.158,0.10366,8,10.0,random,0.0023,0.0431,0.03448
BMLmovi_Subject_27_F_MoSh_Subject_27_F_11_poses_120_jpos,0.75,2.185,0.08751,8,10.0,random,0.00163,0.02586,0.01724
CMU_35_35_18_poses_120_jpos,0.75,0.482,0.12032,8,10.0,random,0.00752,0.03448,0.01724
CMU_35_35_26_poses_120_jpos,0.125,0.302,0.27507,8,10.0,random,0.00735,0.03017,0.00862
ACCAD_Male2MartialArtsKicks_c3d_G3_-_front_kick_poses_120_jpos,0.75,0.425,0.10174,8,10.0,random,0.00129,0.01293,0.00431
CMU_108_108_18_poses_120_jpos,0.625,0.497,0.11797,8,10.0,random,0.01017,0.02586,0.02155
Eyes_Japan_Dataset_aita_walk-06-catwalk-aita_poses_120_jpos,0.25,2.922,0.123,8,10.0,random,0.00126,0.03017,0.01293
BMLmovi_Subject_45_F_MoSh_Subject_45_F_19_poses_120_jpos,0.875,1.093,0.08119,8,10.0,random,0.00072,0.01724,0.01293
Eyes_Japan_Dataset_ichige_soccer-29-heel_lift-ichige_poses_120_jpos,0.0,1.075,0.11832,8,10.0,random,0.00546,0.03879,0.03448
CMU_91_91_04_poses_120_jpos,0.5,5.668,0.10602,8,10.0,random,0.00134,0.03448,0.01293
Eyes_Japan_Dataset_hamada_jump-02-leap-hamada_poses_120_jpos,0.125,1.835,0.14406,8,10.0,random,0.00382,0.03017,0.03017
Eyes_Japan_Dataset_takiguchi_jump-05-rope_normal_run-takiguchi_poses_120_jpos,0.0,3.223,0.10781,8,10.0,random,0.0001,0.00862,0.00431
CMU_138_138_10_poses_120_jpos,0.625,0.455,0.08499,8,10.0,random,0.00374,0.03017,0.01293
CMU_106_106_04_poses_60_jpos,0.25,1.758,0.08661,8,10.0,random,0.00344,0.04741,0.01293
DFaust_67_50020_50020_one_leg_loose_poses_60_jpos,0.375,0.365,0.08162,8,10.0,random,0.00142,0.01293,0.00431
Eyes_Japan_Dataset_aita_walk-01-normal-aita_poses_120_jpos,0.375,5.103,0.10887,8,10.0,random,0.00127,0.03017,0.00431
BMLmovi_Subject_24_F_MoSh_Subject_24_F_2_poses_120_jpos,0.375,0.59,0.07713,8,10.0,random,0.00051,0.01293,0.01293
BMLmovi_Subject_72_F_MoSh_Subject_72_F_16_poses_120_jpos,1.0,4.435,0.06905,8,10.0,random,0.00035,0.02586,0.01293
ACCAD_s007_QkWalk1_poses_120_jpos,0.75,0.81,0.11771,8,10.0,random,0.01059,0.03448,0.02586
CMU_78_78_31_poses_120_jpos,0.125,0.973,0.11335,8,10.0,random,0.00272,0.03017,0.00431
CMU_76_76_03_poses_120_jpos,0.25,1.252,0.10673,8,10.0,random,0.00194,0.01724,0.01724
BMLmovi_Subject_47_F_MoSh_Subject_47_F_8_poses_120_jpos,1.0,4.42,0.05389,8,10.0,random,0.0002,0.01724,0.00862
Eyes_Japan_Dataset_kaiwa_gesture_etc-41-mosh-kaiwa_poses_120_jpos,0.625,6.423,0.08517,8,10.0,random,0.00041,0.02586,0.01293
CMU_108_108_16_poses_120_jpos,0.125,1.015,0.13866,8,10.0,random,0.00384,0.03017,0.00431
SFU_0015_0015_BasicKendo001_poses_120_jpos,0.5,6.532,0.08771,8,10.0,random,0.00141,0.0431,0.00431
DFaust_67_50020_50020_punching_poses_60_jpos,0.5,1.312,0.07373,8,10.0,random,0.00203,0.03879,0.03448
BMLmovi_Subject_85_F_MoSh_Subject_85_F_10_poses_120_jpos,1.0,2.857,0.06132,8,10.0,random,0.0002,0.01724,0.01724
Eyes_Japan_Dataset_kawaguchi_throw_toss-05-both_hands_over_heavy-kawaguchi_poses_120_jpos,0.5,4.59,0.07343,8,10.0,random,0.00064,0.02155,0.01293
Eyes_Japan_Dataset_hamada_accident-06-damage_left_leg-hamada_poses_120_jpos,0.75,7.968,0.08618,8,10.0,random,0.00167,0.03448,0.00431
CMU_139_139_11_poses_60_jpos,0.625,2.393,0.09353,8,10.0,random,0.00225,0.03017,0.0
Transitions_mocap_mazen_c3d_kick_walk_poses_120_jpos,0.5,2.658,0.09227,8,10.0,random,0.00025,0.03448,0.03017
KIT_379_push_recovery_left05_poses_100_jpos,0.75,3.518,0.07203,8,10.0,random,0.0005,0.01724,0.00431
CMU_122_122_55_poses_120_jpos,1.0,2.98,0.07083,8,10.0,random,0.00031,0.01293,0.00862
CMU_144_144_04_poses_120_jpos,0.625,7.902,0.0891,8,10.0,random,0.00046,0.03017,0.0
Eyes_Japan_Dataset_kanno_accident-03-damage_head-kanno_poses_120_jpos,0.75,7.603,0.07739,8,10.0,random,0.0005,0.03879,0.03017
KIT_10_WalkInClockwiseCircle08_poses_100_jpos,1.0,2.775,0.06444,8,10.0,random,0.00023,0.01293,0.0
ACCAD_Male1Walking_c3d_Walk_B23_-_Side_step_right_poses_120_jpos,1.0,1.833,0.04331,8,10.0,random,0.00015,0.01293,0.01293
BMLhandball_S07_Expert_Trial_upper_right_180_poses_120_jpos,0.75,2.402,0.0909,8,10.0,random,0.00186,0.03017,0.01724
CMU_122_122_15_poses_120_jpos,0.5,1.245,0.08768,8,10.0,random,0.00044,0.02155,0.02155
KIT_513_kick07_poses_100_jpos,0.25,0.855,0.08579,8,10.0,random,0.0003,0.00431,0.0
GRAB_s3_eyeglasses_clean_1,1.0,4.25,0.05573,8,10.0,random,0.00024,0.02155,0.01293
KIT_3_kneel_down_with_right_hand03_poses_100_jpos,0.0,0.895,0.18512,8,10.0,random,0.00485,0.04741,0.01724
KIT_425_bend_left06_poses_100_jpos,1.0,2.305,0.07382,8,10.0,random,0.00083,0.02155,0.01293
KIT_424_walking_fast08_poses_100_jpos,1.0,3.163,0.0572,8,10.0,random,0.00049,0.01724,0.00862
GRAB_s7_stapler_staple_1,1.0,3.315,0.0558,8,10.0,random,0.0002,0.01293,0.01293
CMU_122_122_03_poses_120_jpos,0.0,0.835,0.0959,8,10.0,random,0.00048,0.01293,0.00862
GRAB_s3_waterbottle_pick_all,0.875,7.312,0.06791,8,10.0,random,0.00021,0.03448,0.01293
KIT_675_walk_with_table_left04_poses_100_jpos,1.0,2.902,0.07553,8,10.0,random,0.00096,0.03017,0.01293
KIT_3_seesaw07_poses_100_jpos,1.0,2.9,0.06464,8,10.0,random,0.00019,0.01293,0.00431
CMU_137_137_36_poses_120_jpos,0.5,7.013,0.09529,8,10.0,random,0.00041,0.03017,0.01724
KIT_8_RightTurn03_poses_100_jpos,1.0,3.022,0.0666,8,10.0,random,0.00025,0.01724,0.00862
KIT_424_seesaw04_poses_100_jpos,0.875,3.263,0.06933,8,10.0,random,0.00053,0.02586,0.01724
KIT_3_walking_medium08_poses_100_jpos,0.875,2.6,0.06121,8,10.0,random,0.00035,0.01293,0.00431
KIT_421_push_recovery_stand_left03_poses_100_jpos,1.0,3.692,0.05303,8,10.0,random,0.00018,0.01724,0.01293
GRAB_s6_mouse_pick_all,1.0,5.48,0.05551,8,10.0,random,0.0002,0.01724,0.01724
KIT_8_WalkingStraightForwards09_poses_100_jpos,1.0,4.902,0.06315,8,10.0,random,0.00029,0.02155,0.00431
CMU_106_106_13_poses_60_jpos,0.5,2.438,0.06215,8,10.0,random,0.00023,0.02586,0.02586
GRAB_s4_apple_pick_all,1.0,5.635,0.06602,8,10.0,random,1e-05,0.00431,0.0
GRAB_s6_spherelarge_pick_all,0.875,5.982,0.05924,8,10.0,random,0.00013,0.02586,0.02586
KIT_572_throw_left04_poses_100_jpos,0.5,1.495,0.07414,8,10.0,random,0.0025,0.02586,0.00862
GRAB_s5_spherelarge_pick_all,1.0,4.4,0.05616,8,10.0,random,0.00023,0.02586,0.02586
GRAB_s8_toruslarge_inspect_1,1.0,4.33,0.05664,8,10.0,random,0.00026,0.01293,0.00862
GRAB_s9_stapler_pass_1,1.0,4.083,0.06646,8,10.0,random,0.00011,0.01724,0.01293
GRAB_s1_toothpaste_pick_all,1.0,7.357,0.0604,8,10.0,random,0.0002,0.01724,0.01293
KIT_3_wave_left01_poses_100_jpos,0.75,1.525,0.05519,8,10.0,random,0.00082,0.00431,0.0
Eyes_Japan_Dataset_kanno_pose-19-funny-kanno_poses_120_jpos,0.75,8.515,0.07215,8,10.0,random,7e-05,0.00862,0.00431
Eyes_Japan_Dataset_kanno_gesture_etc-50-syuriken-kanno_poses_120_jpos,1.0,8.7,0.05929,8,10.0,random,3e-05,0.01293,0.01293
KIT_950_Wipe_Back_Small_Circle_01_poses_100_jpos,0.625,3.655,0.14124,8,10.0,random,0.0025,0.0431,0.02586
KIT_1487_stirring_in_the_bowl07_poses_100_jpos,1.0,3.493,0.05627,8,10.0,random,0.00105,0.02586,0.00862
KIT_1717_displace_from_left_to_right_14_poses_100_jpos,1.0,3.035,0.04756,8,10.0,random,2e-05,0.00431,0.0
KIT_969_Trial_30_poses_100_jpos,0.875,6.353,0.06314,8,10.0,random,0.00068,0.03448,0.02586
KIT_572_wipe_circular_left07_poses_100_jpos,1.0,2.073,0.04597,8,10.0,random,0.00013,0.01293,0.00431
KIT_1229_hand_through_hair_right_arm_02_poses_100_jpos,1.0,2.468,0.05044,8,10.0,random,0.0,0.0,0.0
KIT_291_shake_hand05_poses_100_jpos,1.0,2.087,0.03905,8,10.0,random,0.00013,0.00862,0.00431
