clip,survival_rate,mean_survival_s,mean_body_pos_err,episodes,horizon_s,start,effort_sat_mean,effort_sat_peak,effort_sat_at_end
CMU_20_21_rory1_20_10_poses_120_jpos,0.375,1.05,0.12985,8,10.0,random,0.00619,0.02586,0.00431
Eyes_Japan_Dataset_hamada_jump-09-rope_cross-hamada_poses_120_jpos,0.25,3.505,0.09356,8,10.0,random,0.00148,0.03017,0.02155
DanceDB_20180501_CliodelaVara_CLIO_Dimitroula_1_poses_120_jpos,0.125,4.032,0.10992,8,10.0,random,0.00102,0.03017,0.01724
CMU_138_138_25_poses_120_jpos,1.0,1.735,0.07353,8,10.0,random,0.00204,0.02586,0.00862
ACCAD_Female1General_c3d_A15_-_skip_to_stand_poses_120_jpos,0.625,1.318,0.10594,8,10.0,random,0.00064,0.02586,0.02155
CMU_88_88_10_poses_60_jpos,0.375,1.323,0.10411,8,10.0,random,0.00316,0.02586,0.00431
Eyes_Japan_Dataset_aita_pose-04-drank-aita_poses_120_jpos,0.875,7.425,0.07467,8,10.0,random,0.0005,0.03448,0.03017
Eyes_Japan_Dataset_yamaoka_tennis-18-catch_netball-yamaoka_poses_120_jpos,0.625,3.368,0.07145,8,10.0,random,0.00181,0.03879,0.02155
CMU_93_93_08_poses_60_jpos,1.0,3.295,0.07093,8,10.0,random,0.00021,0.02586,0.02155
ACCAD_Male2Walking_c3d_B17_-__Walk_to_hop_to_walk_poses_120_jpos,0.5,1.193,0.07527,8,10.0,random,0.0004,0.01724,0.00431
BMLmovi_Subject_13_F_MoSh_Subject_13_F_3_poses_120_jpos,0.875,5.76,0.07851,8,10.0,random,0.00086,0.03879,0.03448
BMLmovi_Subject_32_F_MoSh_Subject_32_F_7_poses_120_jpos,1.0,3.348,0.0892,8,10.0,random,0.00029,0.02155,0.00862
BMLmovi_Subject_51_F_MoSh_Subject_51_F_17_poses_120_jpos,0.875,4.583,0.06659,8,10.0,random,0.00096,0.03017,0.01293
BMLmovi_Subject_27_F_MoSh_Subject_27_F_11_poses_120_jpos,0.875,3.143,0.08973,8,10.0,random,0.00201,0.03448,0.00862
CMU_35_35_18_poses_120_jpos,0.875,0.753,0.10907,8,10.0,random,0.00916,0.03017,0.0
CMU_35_35_26_poses_120_jpos,0.625,0.398,0.20769,8,10.0,random,0.00546,0.03448,0.02155
ACCAD_Male2MartialArtsKicks_c3d_G3_-_front_kick_poses_120_jpos,0.75,0.74,0.07581,8,10.0,random,0.00104,0.02586,0.02155
CMU_108_108_18_poses_120_jpos,0.625,0.48,0.13437,8,10.0,random,0.00537,0.02586,0.01293
Eyes_Japan_Dataset_aita_walk-06-catwalk-aita_poses_120_jpos,0.25,3.755,0.12949,8,10.0,random,0.00167,0.0431,0.01293
BMLmovi_Subject_45_F_MoSh_Subject_45_F_19_poses_120_jpos,1.0,1.845,0.09354,8,10.0,random,0.00038,0.01724,0.00862
Eyes_Japan_Dataset_ichige_soccer-29-heel_lift-ichige_poses_120_jpos,0.25,2.848,0.08623,8,10.0,random,0.00312,0.03448,0.02586
CMU_91_91_04_poses_120_jpos,0.5,4.895,0.08697,8,10.0,random,0.00063,0.03017,0.01724
Eyes_Japan_Dataset_hamada_jump-02-leap-hamada_poses_120_jpos,0.375,2.958,0.07964,8,10.0,random,0.00172,0.03879,0.02155
Eyes_Japan_Dataset_takiguchi_jump-05-rope_normal_run-takiguchi_poses_120_jpos,0.0,2.73,0.07981,8,10.0,random,0.00016,0.01293,0.01293
CMU_138_138_10_poses_120_jpos,0.375,0.557,0.09648,8,10.0,random,0.00355,0.02586,0.01724
CMU_106_106_04_poses_60_jpos,0.125,1.695,0.11322,8,10.0,random,0.00516,0.04741,0.00862
DFaust_67_50020_50020_one_leg_loose_poses_60_jpos,0.25,0.613,0.09578,8,10.0,random,0.00047,0.01293,0.01293
Eyes_Japan_Dataset_aita_walk-01-normal-aita_poses_120_jpos,0.625,8.425,0.09837,8,10.0,random,0.00068,0.03448,0.01724
BMLmovi_Subject_24_F_MoSh_Subject_24_F_2_poses_120_jpos,0.625,0.833,0.07011,8,10.0,random,0.00071,0.01293,0.00862
BMLmovi_Subject_72_F_MoSh_Subject_72_F_16_poses_120_jpos,1.0,4.315,0.06409,8,10.0,random,0.00171,0.0431,0.03448
ACCAD_s007_QkWalk1_poses_120_jpos,0.375,0.98,0.15253,8,10.0,random,0.0042,0.03017,0.00862
CMU_78_78_31_poses_120_jpos,0.25,1.438,0.11914,8,10.0,random,0.00324,0.03448,0.01293
CMU_76_76_03_poses_120_jpos,0.375,2.04,0.10324,8,10.0,random,0.00032,0.01724,0.00431
BMLmovi_Subject_47_F_MoSh_Subject_47_F_8_poses_120_jpos,1.0,5.077,0.05399,8,10.0,random,0.00043,0.02586,0.01724
Eyes_Japan_Dataset_kaiwa_gesture_etc-41-mosh-kaiwa_poses_120_jpos,0.25,6.402,0.07893,8,10.0,random,0.00082,0.02586,0.0
CMU_108_108_16_poses_120_jpos,0.5,0.945,0.097,8,10.0,random,0.00455,0.04741,0.01724
SFU_0015_0015_BasicKendo001_poses_120_jpos,0.0,3.885,0.12333,8,10.0,random,0.00139,0.02586,0.01724
DFaust_67_50020_50020_punching_poses_60_jpos,0.625,0.768,0.07267,8,10.0,random,0.00075,0.02586,0.02586
BMLmovi_Subject_85_F_MoSh_Subject_85_F_10_poses_120_jpos,1.0,1.865,0.05132,8,10.0,random,0.00027,0.00862,0.00862
Eyes_Japan_Dataset_kawaguchi_throw_toss-05-both_hands_over_heavy-kawaguchi_poses_120_jpos,0.875,6.053,0.06727,8,10.0,random,0.00037,0.02155,0.0
Eyes_Japan_Dataset_hamada_accident-06-damage_left_leg-hamada_poses_120_jpos,0.875,7.555,0.07275,8,10.0,random,0.00067,0.03017,0.01293
CMU_139_139_11_poses_60_jpos,0.75,1.907,0.07142,8,10.0,random,0.00093,0.01293,0.01293
Transitions_mocap_mazen_c3d_kick_walk_poses_120_jpos,0.625,1.775,0.06392,8,10.0,random,0.00172,0.01724,0.01293
KIT_379_push_recovery_left05_poses_100_jpos,1.0,3.375,0.05548,8,10.0,random,0.00041,0.02586,0.01724
CMU_122_122_55_poses_120_jpos,1.0,2.195,0.06029,8,10.0,random,0.0001,0.01293,0.00862
CMU_144_144_04_poses_120_jpos,0.625,6.373,0.07269,8,10.0,random,0.00054,0.03017,0.00431
Eyes_Japan_Dataset_kanno_accident-03-damage_head-kanno_poses_120_jpos,0.875,8.045,0.06998,8,10.0,random,0.00078,0.03017,0.00431
KIT_10_WalkInClockwiseCircle08_poses_100_jpos,0.875,3.18,0.06466,8,10.0,random,0.00039,0.02586,0.01293
ACCAD_Male1Walking_c3d_Walk_B23_-_Side_step_right_poses_120_jpos,1.0,1.975,0.053,8,10.0,random,0.00016,0.00862,0.0
BMLhandball_S07_Expert_Trial_upper_right_180_poses_120_jpos,0.625,3.485,0.08096,8,10.0,random,0.00256,0.03017,0.00862
CMU_122_122_15_poses_120_jpos,0.625,1.637,0.0859,8,10.0,random,0.00051,0.01724,0.01293
KIT_513_kick07_poses_100_jpos,0.375,1.153,0.12138,8,10.0,random,0.00145,0.02155,0.00862
GRAB_s3_eyeglasses_clean_1,1.0,5.02,0.05243,8,10.0,random,7e-05,0.01724,0.00862
KIT_3_kneel_down_with_right_hand03_poses_100_jpos,0.5,1.29,0.10129,8,10.0,random,0.00517,0.0431,0.03017
KIT_425_bend_left06_poses_100_jpos,1.0,2.525,0.06918,8,10.0,random,0.00062,0.02155,0.00431
KIT_424_walking_fast08_poses_100_jpos,1.0,2.018,0.05,8,10.0,random,0.00904,0.02586,0.00862
GRAB_s7_stapler_staple_1,1.0,3.25,0.05639,8,10.0,random,4e-05,0.00431,0.0
CMU_122_122_03_poses_120_jpos,0.375,1.035,0.07627,8,10.0,random,0.00069,0.02586,0.01724
GRAB_s3_waterbottle_pick_all,1.0,7.893,0.05876,8,10.0,random,0.00019,0.0431,0.03448
KIT_675_walk_with_table_left04_poses_100_jpos,1.0,4.067,0.07559,8,10.0,random,0.0003,0.01724,0.00862
KIT_3_seesaw07_poses_100_jpos,1.0,3.337,0.07383,8,10.0,random,0.00033,0.03017,0.02155
CMU_137_137_36_poses_120_jpos,1.0,7.378,0.07865,8,10.0,random,0.00037,0.01293,0.00862
KIT_8_RightTurn03_poses_100_jpos,1.0,2.37,0.05897,8,10.0,random,0.0005,0.02586,0.01724
KIT_424_seesaw04_poses_100_jpos,0.875,3.015,0.06466,8,10.0,random,0.00079,0.02155,0.00862
KIT_3_walking_medium08_poses_100_jpos,1.0,1.748,0.05035,8,10.0,random,0.0005,0.01293,0.00862
KIT_421_push_recovery_stand_left03_poses_100_jpos,1.0,4.675,0.05344,8,10.0,random,8e-05,0.01293,0.00862
GRAB_s6_mouse_pick_all,1.0,8.135,0.04281,8,10.0,random,5e-05,0.02586,0.01724
KIT_8_WalkingStraightForwards09_poses_100_jpos,1.0,2.425,0.05095,8,10.0,random,0.00073,0.01724,0.01724
CMU_106_106_13_poses_60_jpos,0.5,2.72,0.08062,8,10.0,random,0.00141,0.03017,0.02155
GRAB_s4_apple_pick_all,0.875,5.925,0.0623,8,10.0,random,0.00036,0.01724,0.00862
GRAB_s6_spherelarge_pick_all,0.875,8.595,0.05481,8,10.0,random,0.0001,0.01293,0.00862
KIT_572_throw_left04_poses_100_jpos,1.0,2.428,0.04484,8,10.0,random,0.0007,0.03017,0.01293
GRAB_s5_spherelarge_pick_all,1.0,6.95,0.04727,8,10.0,random,0.00017,0.01724,0.00862
GRAB_s8_toruslarge_inspect_1,1.0,3.465,0.05088,8,10.0,random,0.00017,0.02155,0.02155
GRAB_s9_stapler_pass_1,1.0,3.893,0.05651,8,10.0,random,0.0004,0.02586,0.01293
GRAB_s1_toothpaste_pick_all,1.0,8.21,0.05575,8,10.0,random,3e-05,0.01293,0.00862
KIT_3_wave_left01_poses_100_jpos,1.0,2.235,0.05452,8,10.0,random,4e-05,0.00431,0.00431
Eyes_Japan_Dataset_kanno_pose-19-funny-kanno_poses_120_jpos,1.0,8.693,0.05637,8,10.0,random,8e-05,0.01293,0.00862
Eyes_Japan_Dataset_kanno_gesture_etc-50-syuriken-kanno_poses_120_jpos,1.0,8.967,0.0528,8,10.0,random,3e-05,0.00862,0.00431
KIT_950_Wipe_Back_Small_Circle_01_poses_100_jpos,0.625,5.03,0.11251,8,10.0,random,0.00176,0.03448,0.0
KIT_1487_stirring_in_the_bowl07_poses_100_jpos,1.0,5.428,0.05102,8,10.0,random,7e-05,0.01724,0.01293
KIT_1717_displace_from_left_to_right_14_poses_100_jpos,1.0,2.573,0.04533,8,10.0,random,0.00033,0.01724,0.00862
KIT_969_Trial_30_poses_100_jpos,1.0,4.968,0.04608,8,10.0,random,0.0003,0.0431,0.03017
KIT_572_wipe_circular_left07_poses_100_jpos,1.0,3.777,0.04002,8,10.0,random,0.00041,0.03017,0.02586
KIT_1229_hand_through_hair_right_arm_02_poses_100_jpos,1.0,1.498,0.03791,8,10.0,random,0.00021,0.00862,0.00431
KIT_291_shake_hand05_poses_100_jpos,1.0,2.265,0.04395,8,10.0,random,0.00021,0.02586,0.02155
