clip,survival_rate,mean_survival_s,mean_body_pos_err,episodes,horizon_s,start,effort_sat_mean,effort_sat_peak,effort_sat_at_end
CMU_108_108_18_poses_120_jpos,0.75,0.677,0.08824,8,10.0,random,0.00498,0.03448,0.00862
Eyes_Japan_Dataset_aita_walk-06-catwalk-aita_poses_120_jpos,0.5,5.123,0.08209,8,10.0,random,0.00071,0.05172,0.03017
BMLmovi_Subject_45_F_MoSh_Subject_45_F_19_poses_120_jpos,1.0,1.95,0.07072,8,10.0,random,0.00133,0.03448,0.02586
Eyes_Japan_Dataset_ichige_soccer-29-heel_lift-ichige_poses_120_jpos,0.25,3.15,0.08661,8,10.0,random,0.00108,0.03017,0.01724
CMU_91_91_04_poses_120_jpos,1.0,8.162,0.07114,8,10.0,random,0.00073,0.03879,0.02586
Eyes_Japan_Dataset_hamada_jump-02-leap-hamada_poses_120_jpos,0.25,3.32,0.10924,8,10.0,random,0.00202,0.03017,0.01293
Eyes_Japan_Dataset_takiguchi_jump-05-rope_normal_run-takiguchi_poses_120_jpos,0.125,6.62,0.08012,8,10.0,random,0.00012,0.03448,0.03017
CMU_138_138_10_poses_120_jpos,0.5,1.282,0.08064,8,10.0,random,0.00307,0.02586,0.01293
CMU_106_106_04_poses_60_jpos,0.75,3.828,0.06166,8,10.0,random,0.00188,0.0431,0.00862
DFaust_67_50020_50020_one_leg_loose_poses_60_jpos,0.75,1.005,0.0683,8,10.0,random,0.00072,0.02155,0.01724
Eyes_Japan_Dataset_aita_walk-01-normal-aita_poses_120_jpos,0.875,8.305,0.08038,8,10.0,random,0.00075,0.0431,0.03448
BMLmovi_Subject_24_F_MoSh_Subject_24_F_2_poses_120_jpos,1.0,1.343,0.06743,8,10.0,random,0.00059,0.01724,0.01293
BMLmovi_Subject_72_F_MoSh_Subject_72_F_16_poses_120_jpos,1.0,4.11,0.05611,8,10.0,random,0.00013,0.00862,0.00862
ACCAD_s007_QkWalk1_poses_120_jpos,0.875,1.145,0.08479,8,10.0,random,0.00329,0.03448,0.01724
CMU_78_78_31_poses_120_jpos,0.5,1.46,0.08802,8,10.0,random,0.00159,0.03017,0.00431
CMU_76_76_03_poses_120_jpos,0.5,2.87,0.09975,8,10.0,random,0.00161,0.0431,0.02586
BMLmovi_Subject_47_F_MoSh_Subject_47_F_8_poses_120_jpos,1.0,3.143,0.03997,8,10.0,random,7e-05,0.00431,0.00431
Eyes_Japan_Dataset_kaiwa_gesture_etc-41-mosh-kaiwa_poses_120_jpos,0.75,6.032,0.0729,8,10.0,random,0.00047,0.03448,0.01293
CMU_108_108_16_poses_120_jpos,0.875,1.107,0.1,8,10.0,random,0.00391,0.0431,0.01724
SFU_0015_0015_BasicKendo001_poses_120_jpos,0.5,6.555,0.09412,8,10.0,random,0.0028,0.04741,0.02155
DFaust_67_50020_50020_punching_poses_60_jpos,1.0,2.015,0.07722,8,10.0,random,0.00042,0.02586,0.01724
BMLmovi_Subject_85_F_MoSh_Subject_85_F_10_poses_120_jpos,1.0,2.363,0.04669,8,10.0,random,0.00063,0.03879,0.02155
Eyes_Japan_Dataset_kawaguchi_throw_toss-05-both_hands_over_heavy-kawaguchi_poses_120_jpos,1.0,6.928,0.06672,8,10.0,random,0.00045,0.03017,0.01293
Eyes_Japan_Dataset_hamada_accident-06-damage_left_leg-hamada_poses_120_jpos,1.0,7.018,0.06118,8,10.0,random,0.00032,0.03017,0.01293
CMU_139_139_11_poses_60_jpos,1.0,1.812,0.05784,8,10.0,random,0.00104,0.01724,0.00431
Transitions_mocap_mazen_c3d_kick_walk_poses_120_jpos,0.875,4.077,0.05899,8,10.0,random,0.0001,0.01724,0.01724
KIT_379_push_recovery_left05_poses_100_jpos,0.875,2.475,0.04629,8,10.0,random,0.00034,0.01724,0.00431
CMU_122_122_55_poses_120_jpos,1.0,2.7,0.05114,8,10.0,random,0.00169,0.02586,0.02155
CMU_144_144_04_poses_120_jpos,1.0,8.215,0.06127,8,10.0,random,0.00033,0.03879,0.01724
Eyes_Japan_Dataset_kanno_accident-03-damage_head-kanno_poses_120_jpos,0.875,9.19,0.0705,8,10.0,random,0.00038,0.03448,0.00431
KIT_10_WalkInClockwiseCircle08_poses_100_jpos,1.0,3.425,0.05727,8,10.0,random,0.00089,0.03017,0.02155
ACCAD_Male1Walking_c3d_Walk_B23_-_Side_step_right_poses_120_jpos,1.0,2.17,0.0409,8,10.0,random,0.00072,0.01724,0.01293
BMLhandball_S07_Expert_Trial_upper_right_180_poses_120_jpos,0.625,4.96,0.07085,8,10.0,random,0.00234,0.0431,0.03017
CMU_122_122_15_poses_120_jpos,0.5,1.31,0.07568,8,10.0,random,0.00041,0.02155,0.02155
KIT_513_kick07_poses_100_jpos,0.5,2.055,0.06093,8,10.0,random,0.00038,0.01724,0.01724
GRAB_s3_eyeglasses_clean_1,1.0,6.005,0.04492,8,10.0,random,0.00032,0.05603,0.05603
KIT_3_kneel_down_with_right_hand03_poses_100_jpos,0.25,1.203,0.13808,8,10.0,random,0.00746,0.06034,0.0431
KIT_425_bend_left06_poses_100_jpos,1.0,2.615,0.05757,8,10.0,random,0.00123,0.03448,0.00862
KIT_424_walking_fast08_poses_100_jpos,1.0,1.94,0.04366,8,10.0,random,0.00012,0.01293,0.00431
GRAB_s7_stapler_staple_1,1.0,4.003,0.05449,8,10.0,random,0.00031,0.02586,0.01293
CMU_122_122_03_poses_120_jpos,0.625,2.575,0.09419,8,10.0,random,0.0003,0.01724,0.00431
GRAB_s3_waterbottle_pick_all,1.0,4.878,0.04858,8,10.0,random,0.0019,0.0431,0.03448
KIT_675_walk_with_table_left04_poses_100_jpos,1.0,2.678,0.06581,8,10.0,random,0.00042,0.02586,0.01724
KIT_3_seesaw07_poses_100_jpos,1.0,4.04,0.06072,8,10.0,random,0.00041,0.02155,0.00431
CMU_137_137_36_poses_120_jpos,1.0,5.952,0.0669,8,10.0,random,0.00071,0.03879,0.03017
KIT_8_RightTurn03_poses_100_jpos,1.0,3.515,0.05555,8,10.0,random,0.00022,0.01724,0.00431
KIT_424_seesaw04_poses_100_jpos,1.0,2.69,0.04181,8,10.0,random,0.00014,0.01293,0.0
KIT_3_walking_medium08_poses_100_jpos,1.0,2.938,0.05173,8,10.0,random,0.00026,0.01724,0.00431
KIT_421_push_recovery_stand_left03_poses_100_jpos,1.0,4.76,0.03986,8,10.0,random,0.00026,0.05172,0.05172
GRAB_s6_mouse_pick_all,1.0,7.893,0.04241,8,10.0,random,0.00019,0.06034,0.05172
KIT_8_WalkingStraightForwards09_poses_100_jpos,1.0,2.865,0.04203,8,10.0,random,0.00066,0.03448,0.02586
CMU_106_106_13_poses_60_jpos,1.0,3.428,0.05473,8,10.0,random,4e-05,0.00431,0.0
GRAB_s4_apple_pick_all,0.75,6.647,0.05846,8,10.0,random,0.0014,0.03017,0.00862
GRAB_s6_spherelarge_pick_all,1.0,6.645,0.04628,8,10.0,random,0.00027,0.03879,0.03879
KIT_572_throw_left04_poses_100_jpos,1.0,1.83,0.03526,8,10.0,random,0.00074,0.02155,0.02155
GRAB_s5_spherelarge_pick_all,1.0,8.957,0.04025,8,10.0,random,4e-05,0.01293,0.00431
GRAB_s8_toruslarge_inspect_1,1.0,4.06,0.0376,8,10.0,random,0.00013,0.01293,0.00862
GRAB_s9_stapler_pass_1,1.0,3.35,0.04698,8,10.0,random,0.00035,0.01293,0.00862
GRAB_s1_toothpaste_pick_all,1.0,9.562,0.04481,8,10.0,random,8e-05,0.01724,0.01293
KIT_3_wave_left01_poses_100_jpos,1.0,1.843,0.04248,8,10.0,random,0.00032,0.01724,0.01724
Eyes_Japan_Dataset_kanno_pose-19-funny-kanno_poses_120_jpos,1.0,6.322,0.04616,8,10.0,random,0.00053,0.03879,0.02586
Eyes_Japan_Dataset_kanno_gesture_etc-50-syuriken-kanno_poses_120_jpos,1.0,8.842,0.04448,8,10.0,random,0.00013,0.00862,0.00431
KIT_950_Wipe_Back_Small_Circle_01_poses_100_jpos,1.0,4.46,0.12377,8,10.0,random,0.00124,0.04741,0.03879
KIT_1487_stirring_in_the_bowl07_poses_100_jpos,1.0,5.663,0.03704,8,10.0,random,0.00025,0.02155,0.00862
KIT_1717_displace_from_left_to_right_14_poses_100_jpos,1.0,1.713,0.0334,8,10.0,random,0.0003,0.00862,0.00862
KIT_969_Trial_30_poses_100_jpos,1.0,7.745,0.0378,8,10.0,random,0.00021,0.02586,0.01724
KIT_572_wipe_circular_left07_poses_100_jpos,1.0,3.647,0.03293,8,10.0,random,0.00024,0.01293,0.00431
KIT_1229_hand_through_hair_right_arm_02_poses_100_jpos,1.0,1.478,0.03154,8,10.0,random,0.00019,0.01724,0.01724
KIT_291_shake_hand05_poses_100_jpos,1.0,2.205,0.04097,8,10.0,random,0.0,0.0,0.0
