clip,offset_s,survival,mean_survival_s,n,window_s,effort_sat_mean,effort_sat_peak,effort_sat_at_end
DFaust_67_50020_50020_punching_poses_60_jpos,3.0,1.0,0.38,8,0.38,0.00181,0.03448,0.03448
DFaust_67_50020_50020_punching_poses_60_jpos,4.0,1.0,0.04,8,0.04,0.00862,0.01724,0.01724
DFaust_67_50020_50020_punching_poses_60_jpos,6.0,1.0,0.04,8,0.04,0.00647,0.01293,0.01293
DFaust_67_50020_50020_punching_poses_60_jpos,8.0,1.0,0.04,8,0.04,0.00216,0.00431,0.00431
DFaust_67_50020_50020_punching_poses_60_jpos,mean,0.75,,56,3.0,0.00305,,
KIT_513_kick07_poses_100_jpos,0.0,0.0,1.733,8,3.0,0.0005,0.03017,0.02155
KIT_513_kick07_poses_100_jpos,1.0,0.0,0.717,8,3.0,0.00098,0.03448,0.03448
KIT_513_kick07_poses_100_jpos,2.0,0.0,0.123,8,3.0,0.00421,0.02586,0.02586
KIT_513_kick07_poses_100_jpos,3.0,1.0,3.0,8,3.0,0.00037,0.01293,0.0
KIT_513_kick07_poses_100_jpos,4.0,1.0,2.04,8,2.04,0.00025,0.02155,0.02155
KIT_513_kick07_poses_100_jpos,6.0,1.0,0.04,8,0.04,0.00431,0.00862,0.00431
KIT_513_kick07_poses_100_jpos,8.0,1.0,0.04,8,0.04,0.01509,0.02586,0.02586
KIT_513_kick07_poses_100_jpos,mean,0.5714,,56,3.0,0.00367,,
KIT_3_kneel_down_with_right_hand03_poses_100_jpos,0.0,1.0,3.0,8,3.0,0.0,0.0,0.0
KIT_3_kneel_down_with_right_hand03_poses_100_jpos,1.0,0.375,2.433,8,3.0,0.00028,0.02155,0.00862
KIT_3_kneel_down_with_right_hand03_poses_100_jpos,2.0,0.0,2.02,8,3.0,0.00045,0.01293,0.00431
KIT_3_kneel_down_with_right_hand03_poses_100_jpos,3.0,0.5,2.567,8,2.9,0.00042,0.0431,0.0431
KIT_3_kneel_down_with_right_hand03_poses_100_jpos,4.0,1.0,1.9,8,1.9,0.00123,0.06897,0.04741
KIT_3_kneel_down_with_right_hand03_poses_100_jpos,6.0,1.0,0.04,8,0.04,0.04741,0.06897,0.02586
KIT_3_kneel_down_with_right_hand03_poses_100_jpos,8.0,1.0,0.04,8,0.04,0.03664,0.06034,0.01293
KIT_3_kneel_down_with_right_hand03_poses_100_jpos,mean,0.6964,,56,3.0,0.01235,,
