clip,offset_s,survival,mean_survival_s,n,window_s,effort_sat_mean,effort_sat_peak,effort_sat_at_end
CMU_93_93_08_poses_60_jpos,4.0,1.0,3.0,8,3.0,6e-05,0.00431,0.0
CMU_93_93_08_poses_60_jpos,6.0,1.0,3.0,8,3.0,0.0,0.0,0.0
CMU_93_93_08_poses_60_jpos,8.0,1.0,1.28,8,1.28,7e-05,0.00431,0.0
CMU_93_93_08_poses_60_jpos,mean,1.0,,56,3.0,0.00045,,
ACCAD_Male2Walking_c3d_B17_-__Walk_to_hop_to_walk_poses_120_jpos,0.0,1.0,3.0,8,3.0,3e-05,0.00431,0.0
ACCAD_Male2Walking_c3d_B17_-__Walk_to_hop_to_walk_poses_120_jpos,1.0,0.0,2.64,8,3.0,0.00016,0.02155,0.02155
ACCAD_Male2Walking_c3d_B17_-__Walk_to_hop_to_walk_poses_120_jpos,2.0,0.0,1.64,8,3.0,0.00058,0.01724,0.00431
ACCAD_Male2Walking_c3d_B17_-__Walk_to_hop_to_walk_poses_120_jpos,3.0,0.0,0.65,8,2.5,0.00278,0.03017,0.00431
ACCAD_Male2Walking_c3d_B17_-__Walk_to_hop_to_walk_poses_120_jpos,4.0,1.0,1.5,8,1.5,0.00282,0.03448,0.02155
ACCAD_Male2Walking_c3d_B17_-__Walk_to_hop_to_walk_poses_120_jpos,6.0,1.0,0.04,8,0.04,0.00216,0.00431,0.00431
ACCAD_Male2Walking_c3d_B17_-__Walk_to_hop_to_walk_poses_120_jpos,8.0,1.0,0.04,8,0.04,0.00216,0.00431,0.00431
ACCAD_Male2Walking_c3d_B17_-__Walk_to_hop_to_walk_poses_120_jpos,mean,0.5714,,56,3.0,0.00153,,
BMLmovi_Subject_13_F_MoSh_Subject_13_F_3_poses_120_jpos,0.0,1.0,3.0,8,3.0,0.0,0.0,0.0
BMLmovi_Subject_13_F_MoSh_Subject_13_F_3_poses_120_jpos,1.0,1.0,3.0,8,3.0,0.0,0.0,0.0
BMLmovi_Subject_13_F_MoSh_Subject_13_F_3_poses_120_jpos,2.0,1.0,3.0,8,3.0,0.0,0.0,0.0
BMLmovi_Subject_13_F_MoSh_Subject_13_F_3_poses_120_jpos,3.0,1.0,3.0,8,3.0,0.00141,0.03448,0.0
BMLmovi_Subject_13_F_MoSh_Subject_13_F_3_poses_120_jpos,4.0,1.0,3.0,8,3.0,0.00023,0.01724,0.0
BMLmovi_Subject_13_F_MoSh_Subject_13_F_3_poses_120_jpos,6.0,1.0,3.0,8,3.0,0.00083,0.03017,0.0
BMLmovi_Subject_13_F_MoSh_Subject_13_F_3_poses_120_jpos,8.0,1.0,1.14,8,1.14,0.00091,0.03017,0.02155
BMLmovi_Subject_13_F_MoSh_Subject_13_F_3_poses_120_jpos,mean,1.0,,56,3.0,0.00048,,
BMLmovi_Subject_32_F_MoSh_Subject_32_F_7_poses_120_jpos,0.0,0.125,1.283,8,3.0,0.00025,0.01293,0.00862
BMLmovi_Subject_32_F_MoSh_Subject_32_F_7_poses_120_jpos,1.0,1.0,3.0,8,3.0,6e-05,0.00431,0.0
BMLmovi_Subject_32_F_MoSh_Subject_32_F_7_poses_120_jpos,2.0,1.0,2.74,8,2.74,0.00069,0.03879,0.03879
BMLmovi_Subject_32_F_MoSh_Subject_32_F_7_poses_120_jpos,3.0,1.0,1.74,8,1.74,0.00025,0.02155,0.02155
BMLmovi_Subject_32_F_MoSh_Subject_32_F_7_poses_120_jpos,4.0,1.0,0.74,8,0.74,0.00082,0.03017,0.03017
BMLmovi_Subject_32_F_MoSh_Subject_32_F_7_poses_120_jpos,6.0,1.0,0.04,8,0.04,0.00431,0.00862,0.00862
BMLmovi_Subject_32_F_MoSh_Subject_32_F_7_poses_120_jpos,8.0,1.0,0.04,8,0.04,0.0,0.0,0.0
BMLmovi_Subject_32_F_MoSh_Subject_32_F_7_poses_120_jpos,mean,0.875,,56,3.0,0.00091,,
BMLmovi_Subject_51_F_MoSh_Subject_51_F_17_poses_120_jpos,0.0,1.0,3.0,8,3.0,3e-05,0.00431,0.0
BMLmovi_Subject_51_F_MoSh_Subject_51_F_17_poses_120_jpos,1.0,1.0,3.0,8,3.0,0.00034,0.02155,0.0
BMLmovi_Subject_51_F_MoSh_Subject_51_F_17_poses_120_jpos,2.0,1.0,3.0,8,3.0,0.00043,0.03017,0.0
BMLmovi_Subject_51_F_MoSh_Subject_51_F_17_poses_120_jpos,3.0,1.0,3.0,8,3.0,0.00043,0.03448,0.0
BMLmovi_Subject_51_F_MoSh_Subject_51_F_17_poses_120_jpos,4.0,1.0,3.0,8,3.0,0.00075,0.03448,0.0
BMLmovi_Subject_51_F_MoSh_Subject_51_F_17_poses_120_jpos,6.0,1.0,1.78,8,1.78,0.00073,0.03879,0.02155
